subrogation,claim_number,year_of_born,gender,email_or_tel_available,safety_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,vehicle_made_year,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,age_of_DL,accident_type,in_network_bodyshop,vehicle_mileage
0,6740444,1975,F,1,89,61657,1,1,Rent,15057,10/4/2016,Tuesday,Parking Area,0,N,33,Broker,1,2891.07,2022,Medium,19652.20541,other,38160.29895,20,multi_vehicle_unclear,yes,87494
1,8956580,1992,F,1,59,48411,0,0,Own,20105,2/2/2015,Monday,Unknown,0,N,42,Broker,1,9647.52,2022,Medium,35833.54283,gray,21547.09477,30,multi_vehicle_clear,yes,54323
0,5278108,1984,M,1,96,120684,1,1,Rent,85027,12/4/2016,Sunday,Highway/Intersection,10,Y,31,Broker,1,2171.21,2024,Large,19634.67915,silver,35234.60906,23,multi_vehicle_unclear,yes,59797
0,9662741,1995,F,1,100,30015,1,0,Own,50025,10/27/2015,Friday,Parking Area,5,N,54,Broker,1,3450.82,2015,Large,15000,silver,11166.83645,18,multi_vehicle_unclear,yes,67460
1,2425611,1966,M,0,68,51979,0,1,Rent,80026,12/27/2015,Thursday,Local,11,N,38,Broker,0,1891.71,2023,Large,53371.19501,blue,30311.97318,20,multi_vehicle_unclear,no,75961
0,4824674,1979,M,1,53,79395,1,1,Own,15012,5/10/2015,Saturday,Local,13,N,17,Online,0,1735.94,2017,Large,15000,silver,23816.52789,19,multi_vehicle_clear,no,50139
0,2500480,1994,F,1,38,30015,1,0,Own,80034,12/8/2015,Saturday,Unknown,0,N,35,Broker,0,1992.74,2024,Medium,15000,red,25891.71135,22,multi_vehicle_unclear,yes,28624
0,9839059,1982,M,1,76,30015,1,0,Own,15018,12/22/2015,Wednesday,Parking Area,0,N,45,Broker,1,8700.68,2020,Compact,15000,silver,31168.59601,16,single_car,yes,53244
0,8434987,1995,F,1,100,96340,1,1,Rent,50031,3/23/2016,Friday,Unknown,0,N,36,Broker,1,2648.76,2018,Compact,18488.13315,silver,30568.58828,16,multi_vehicle_unclear,no,110084
0,4919098,1973,F,1,87,56278,1,0,Own,50029,9/29/2016,Thursday,Highway/Intersection,0,N,36,Phone,1,2839.02,2024,Large,15000,blue,11844.81721,22,multi_vehicle_clear,yes,103425
0,9998094,1996,F,0,82,60214,1,1,Own,15043,3/10/2016,Tuesday,Local,0,Y,47,Broker,1,635.36,2023,Medium,22601.86206,red,6244.083528,22,single_car,yes,154890
0,7246000,1989,M,0,50,30015,1,1,Own,15020,12/3/2016,Saturday,Parking Area,0,Y,33,Phone,0,2880.31,2026,Large,15000,white,24499.15171,16,multi_vehicle_clear,yes,57169
0,5332956,1992,M,0,64,30015,1,0,Own,15024,1/1/2016,Tuesday,Parking Area,3,N,23,Broker,0,9701.58,2024,Compact,15000,red,6779.09557,23,multi_vehicle_clear,yes,80622
0,8234236,1978,F,1,82,124993,1,1,Own,50002,1/24/2015,Wednesday,Parking Area,1,Y,27,Broker,1,2613.23,2027,Medium,15000,white,9870.484602,24,multi_vehicle_clear,no,64248
0,5419333,1966,F,1,70,30015,1,1,Own,80011,5/6/2015,Thursday,Parking Area,0,N,40,Phone,1,598.63,2023,Compact,38804.02868,blue,25431.19796,21,single_car,yes,75587
0,1705181,1982,F,1,62,41770,1,1,Rent,50048,8/18/2015,Monday,Parking Area,4,Y,46,Phone,1,2044.08,2024,Compact,67104.56575,red,10060.12714,25,multi_vehicle_clear,yes,56343
1,3038327,1976,M,1,84,42176,1,1,Own,85050,3/22/2015,Friday,Highway/Intersection,2,N,32,Broker,1,1713.96,2023,Large,26823.84488,red,44114.25171,24,multi_vehicle_unclear,no,56010
0,9863716,1963,M,1,61,38538,0,0,Own,20136,1/15/2016,Friday,Highway/Intersection,0,N,32,Phone,1,6174.94,2023,Compact,15000,blue,21956.03247,21,multi_vehicle_clear,yes,88624
0,9140510,1971,F,1,86,124993,0,1,Rent,20153,9/8/2015,Monday,Local,29,N,31,Broker,0,4231.67,2024,Compact,51474.71386,white,11332.12541,20,multi_vehicle_unclear,yes,92837
0,4605401,2006,M,1,84,86040,1,0,Rent,15056,3/16/2016,Wednesday,Parking Area,9,N,40,Phone,1,13395.04,2027,Medium,15000,blue,23034.0976,22,single_car,yes,142610
0,1786631,1977,F,1,49,42737,0,1,Rent,20135,2/8/2016,Tuesday,Unknown,1,N,41,Online,1,7252.23,2025,Large,15000,silver,13312.7639,20,single_car,yes,17564
0,8221503,1974,M,1,65,49065,0,0,Own,15001,10/21/2016,Sunday,Local,8,Y,36,Broker,1,3516.19,2022,Compact,95134.752,blue,8605.191588,22,single_car,no,111871
0,7487471,1962,F,1,58,30015,0,1,Own,80002,12/31/2016,Sunday,Highway/Intersection,0,N,50,Broker,1,364.15,2027,Compact,15000,other,60140.0241,16,multi_vehicle_unclear,yes,79185
0,7695400,2004,F,1,77,51929,0,1,Own,50005,11/22/2015,Friday,Local,0,Y,43,Broker,0,2654.45,2021,Medium,53230.74346,white,23069.34582,25,multi_vehicle_unclear,no,76355
0,5807836,1974,F,1,80,102509,1,0,Own,20135,4/29/2015,Monday,Parking Area,2,Y,41,Phone,1,6040.49,2007,Compact,31473.60643,silver,14101.49259,23,multi_vehicle_clear,yes,131656
1,5180744,1971,F,0,68,53514,1,1,Own,20117,11/11/2015,Wednesday,Parking Area,0,N,32,Online,1,2259.26,2021,Large,28187.38287,other,20721.57727,25,multi_vehicle_unclear,no,97970
1,6672747,1985,M,1,66,30015,0,0,Own,20120,2/4/2015,Sunday,Highway/Intersection,11,Y,38,Broker,1,1171.5,2021,Large,16668.54101,red,19537.13638,16,multi_vehicle_unclear,no,46945
0,5659768,1991,M,1,100,42278,1,0,Own,80035,1/18/2016,Tuesday,Parking Area,17,N,42,Broker,0,646.47,2024,Medium,67656.31541,silver,14049.65553,27,multi_vehicle_unclear,yes,125004
0,7470992,1980,M,1,69,30015,0,0,Own,50037,5/21/2015,Thursday,Highway/Intersection,0,Y,22,Online,1,391.02,2023,Compact,76466.5488,other,29768.14453,26,single_car,yes,19650
0,8923265,1958,M,1,100,43554,1,1,Own,50008,7/25/2016,Wednesday,Local,0,N,35,Broker,1,795.58,2024,Large,15000,silver,22702.13706,18,multi_vehicle_unclear,yes,53846
0,5066652,1984,F,1,100,124993,1,1,Rent,50054,8/20/2015,Wednesday,Highway/Intersection,1,N,42,Broker,1,13183.94,2025,Compact,15000,gray,20407.73921,19,multi_vehicle_unclear,no,83028
0,3896531,1975,F,1,67,91565,0,0,Rent,85032,9/8/2016,Wednesday,Local,1,Y,70,Broker,0,2376.34,2025,Compact,16859.81486,blue,6615.706136,26,multi_vehicle_clear,yes,112143
0,2182040,1993,M,1,64,84370,1,1,Rent,85074,6/11/2016,Monday,Parking Area,0,Y,48,Phone,1,2740.63,2014,Large,41222.03445,other,32566.60615,24,single_car,no,76378
1,1444580,1997,M,1,77,30015,1,0,Own,20135,11/26/2015,Wednesday,Highway/Intersection,0,Y,35,Phone,1,656.34,2024,Medium,18060.34225,gray,11838.90415,25,multi_vehicle_clear,no,104642
0,8976302,1986,M,1,63,44237,1,0,Rent,85065,1/21/2016,Friday,Highway/Intersection,4,N,33,Broker,0,1679.08,2020,Medium,15000,white,28857.86927,24,multi_vehicle_unclear,no,83093
0,5165047,2004,M,1,78,45696,1,0,Rent,20121,2/25/2015,Thursday,Highway/Intersection,0,N,27,Broker,1,973.14,2022,Compact,15000,gray,34064.97557,21,multi_vehicle_clear,yes,83489
0,6879510,1995,M,1,68,52819,1,0,Own,80012,10/8/2015,Saturday,Parking Area,13,N,29,Broker,0,9906.92,2022,Medium,15000,black,14229.01767,24,multi_vehicle_clear,no,26361
0,5957456,1964,F,1,78,43310,0,0,Own,15059,6/15/2016,Wednesday,Highway/Intersection,1,N,54,Broker,0,2914.51,2015,Large,45031.01559,white,10715.25392,27,multi_vehicle_clear,no,48554
0,7162359,1996,M,0,48,49077,1,1,Rent,50007,3/11/2015,Sunday,Unknown,0,N,23,Online,1,2292.6,2024,Large,22648.95588,white,11742.0086,18,single_car,yes,92515
1,6223574,1996,M,0,59,69147,0,1,Rent,20109,7/6/2016,Friday,Local,2,Y,37,Phone,0,1412.33,2027,Medium,15000,blue,7039.654764,23,multi_vehicle_clear,yes,58918
0,8514717,1985,M,1,85,69966,1,1,Own,15012,10/24/2015,Thursday,Parking Area,0,N,34,Online,1,1938.13,2024,Medium,69085.70524,blue,22145.48222,23,multi_vehicle_clear,no,65527
0,4764935,1989,M,1,79,74599,1,1,Rent,80030,11/27/2016,Sunday,Local,11,N,39,Broker,0,8514.88,2025,Large,44288.17264,blue,42644.80308,19,multi_vehicle_unclear,yes,86642
0,2983570,1992,F,1,76,30015,0,0,Rent,20116,10/29/2016,Tuesday,Parking Area,0,N,38,Broker,1,502.55,2025,Large,55643.78137,white,7255.849488,24,multi_vehicle_clear,yes,131502
1,9801668,1976,M,1,77,45347,1,1,Rent,50047,9/30/2016,Monday,Highway/Intersection,1,N,39,Phone,1,4220.02,2026,Medium,71559.52306,black,24243.1547,19,multi_vehicle_clear,yes,91636
0,5983223,1989,F,1,61,38017,1,1,Rent,50028,8/8/2015,Saturday,Parking Area,0,Y,43,Phone,0,1506.01,2021,Large,64371.01587,black,9071.416572,22,single_car,no,52112
0,5568977,1975,F,1,81,30015,1,1,Rent,15005,4/1/2015,Wednesday,Local,0,N,31,Online,0,1015.84,2023,Medium,15000,black,16871.16701,27,multi_vehicle_unclear,no,72137
0,9510808,1980,F,0,100,30015,1,0,Own,20160,11/15/2015,Friday,Highway/Intersection,0,N,33,Broker,0,3217.65,2024,Large,15000,other,22722.27578,16,multi_vehicle_clear,no,96440
0,8550595,1962,F,0,87,49414,0,1,Rent,50025,2/21/2015,Thursday,Highway/Intersection,6,Y,56,Broker,1,2455.72,2025,Compact,15000,red,31881.8016,16,single_car,yes,107219
0,7951635,1991,M,1,53,38351,0,0,Rent,80045,12/20/2016,Sunday,Unknown,0,N,20,Online,0,497.66,2022,Medium,15000,blue,17421.43925,24,multi_vehicle_clear,no,63356
0,1162087,1991,M,1,76,77931,1,0,Own,80025,6/11/2016,Monday,Unknown,0,Y,51,Broker,1,3401.32,2011,Compact,32443.19278,other,7142.894095,28,multi_vehicle_unclear,yes,142304
0,5646699,1979,F,1,64,30015,1,1,Own,85028,6/26/2015,Saturday,Highway/Intersection,5,Y,47,Phone,0,3219.43,2021,Large,15000,black,15951.92006,19,single_car,yes,94817
1,1774719,1994,M,1,84,64629,0,1,Own,50028,2/28/2015,Thursday,Local,12,N,25,Broker,0,1985.59,2020,Large,70253.08527,blue,17697.68339,19,multi_vehicle_unclear,yes,108782
0,8617834,1987,M,0,79,30015,1,0,Rent,20103,9/10/2015,Tuesday,Highway/Intersection,0,Y,44,Broker,0,11443.93,2027,Medium,15000,red,23648.23007,24,multi_vehicle_clear,no,112806
1,1374011,1998,F,1,98,76043,0,1,Rent,20151,8/3/2015,Sunday,Highway/Intersection,0,Y,33,Phone,1,4172.91,2022,Medium,60738.14358,blue,40051.11458,26,multi_vehicle_clear,yes,97521
0,2472534,1985,F,0,61,88321,0,1,Own,80021,8/30/2016,Friday,Unknown,0,N,51,Broker,0,2939.08,2024,Medium,25429.06542,other,18540.93732,25,multi_vehicle_unclear,no,58242
1,3794042,1974,F,1,66,30015,1,1,Rent,50047,4/3/2015,Sunday,Highway/Intersection,0,Y,32,Broker,1,1247.89,2025,Compact,41909.53356,silver,32255.83338,24,multi_vehicle_unclear,no,126577
0,9872102,1986,M,0,53,30015,1,1,Rent,85002,3/4/2015,Thursday,Unknown,0,Y,36,Phone,0,5202.74,2024,Compact,70701.16035,other,17307.58207,26,single_car,yes,70795
1,3889424,1994,M,1,58,51662,1,1,Rent,80016,9/29/2016,Friday,Highway/Intersection,7,N,31,Phone,1,645.15,2010,Compact,55134.3999,white,8740.982155,24,multi_vehicle_unclear,yes,68296
0,2038980,1986,F,0,67,30917,1,0,Own,80109,12/5/2016,Saturday,Local,0,N,40,Broker,1,920.63,2022,Medium,15000,other,14863.91149,20,multi_vehicle_unclear,yes,72688
0,9843838,1984,F,1,83,76384,1,0,Own,80102,5/5/2015,Tuesday,Parking Area,7,N,51,Online,1,1306.71,2025,Compact,15000,blue,40069.94014,27,multi_vehicle_unclear,no,109775
0,6664752,1984,M,1,62,30015,0,1,Rent,15046,10/19/2016,Tuesday,Parking Area,13,N,33,Broker,0,7863.24,2021,Compact,15000,other,49747.03464,24,multi_vehicle_unclear,yes,32226
0,5025729,1983,F,1,51,76892,0,0,Rent,80019,7/16/2016,Sunday,Unknown,0,N,46,Phone,1,1435.44,2024,Compact,33377.02977,black,19007.38123,19,multi_vehicle_unclear,yes,61841
0,6504000,2002,M,0,68,66337,1,1,Own,50013,8/6/2016,Thursday,Parking Area,9,N,32,Broker,0,1055.53,2024,Large,15000,other,9498.448052,21,multi_vehicle_unclear,yes,88679
1,6534385,1980,F,0,86,48713,0,0,Own,80108,11/13/2016,Tuesday,Local,17,N,26,Broker,1,1623.92,2017,Large,15000,gray,10883.618,24,multi_vehicle_unclear,yes,49405
0,2132407,1992,M,1,85,62210,1,0,Own,85070,11/15/2016,Monday,Unknown,0,N,26,Broker,0,425.24,2018,Large,31288.51334,red,6497.397183,26,multi_vehicle_unclear,no,75141
0,2046327,1992,F,0,89,34438,0,1,Own,15046,2/21/2016,Saturday,Unknown,18,N,29,Phone,1,2679.29,2025,Large,31095.45284,other,16370.5129,23,multi_vehicle_unclear,yes,49222
1,1938559,1979,F,1,78,63041,0,1,Own,50041,3/20/2016,Wednesday,Highway/Intersection,11,Y,36,Broker,0,2585.88,2023,Large,38712.34352,white,21921.20993,23,multi_vehicle_clear,yes,69286
0,2231875,1988,F,0,68,60031,0,0,Own,85082,10/30/2015,Saturday,Local,0,N,37,Broker,1,1137.25,2024,Large,56144.11223,gray,14528.37973,18,multi_vehicle_clear,no,98883
0,2599702,1979,M,0,76,88329,0,1,Own,15012,9/20/2015,Monday,Unknown,0,Y,46,Broker,0,1044.73,2025,Medium,95650.09153,blue,21984.63095,24,multi_vehicle_clear,yes,104444
0,2616316,1991,F,0,57,46794,1,1,Own,80040,8/2/2015,Monday,Unknown,0,N,41,Broker,1,1754.68,2022,Medium,15000,other,30528.79657,22,multi_vehicle_clear,yes,88638
0,4645312,1996,M,0,83,64282,0,0,Own,15010,5/13/2015,Saturday,Unknown,4,Y,40,Phone,0,7922.56,2025,Medium,42994.69586,other,18793.42166,18,multi_vehicle_clear,yes,26605
1,6306838,1964,F,0,70,88884,1,1,Own,50005,5/7/2016,Thursday,Parking Area,0,N,41,Online,1,651.77,2026,Compact,15000,other,14226.90141,25,multi_vehicle_unclear,yes,116760
0,3198342,1967,M,1,35,83761,1,1,Own,20139,1/4/2015,Saturday,Local,0,N,60,Broker,1,638.06,2017,Large,15000,silver,14566.4089,20,multi_vehicle_clear,yes,77685
0,5134976,1987,F,1,81,30015,1,1,Own,50043,3/29/2015,Saturday,Parking Area,5,N,56,Broker,1,2748.59,2022,Medium,15000,red,31885.94449,17,multi_vehicle_unclear,yes,147208
1,3217244,1982,F,0,65,37956,1,1,Rent,85027,7/13/2016,Saturday,Local,12,Y,18,Broker,0,1787.91,2008,Compact,15000,red,19253.59418,24,multi_vehicle_clear,yes,124052
0,9772674,1984,M,1,70,39532,1,1,Rent,20103,12/29/2016,Saturday,Parking Area,1,N,51,Broker,1,2510.8,2017,Large,15000,red,32163.74846,22,multi_vehicle_unclear,yes,52577
0,8086362,1980,F,1,83,57686,1,1,Rent,85063,11/8/2015,Thursday,Highway/Intersection,0,N,33,Broker,1,421.5,2018,Compact,15000,red,19000.26446,26,multi_vehicle_clear,yes,500
0,3716062,2000,M,1,85,40733,0,1,Own,80019,1/30/2015,Wednesday,Parking Area,0,Y,17,Broker,0,3668.22,2022,Compact,67685.99419,gray,38278.71771,22,multi_vehicle_unclear,no,116096
0,4793040,1985,F,0,77,59399,1,1,Rent,20151,8/22/2016,Friday,Unknown,0,Y,56,Broker,1,5296.12,2024,Compact,30855.86187,black,25255.25792,20,multi_vehicle_unclear,no,96607
0,3024405,1991,M,1,62,30015,1,1,Rent,20109,10/17/2016,Friday,Local,0,N,48,Broker,1,2546.97,2026,Large,15000,red,16910.64246,24,single_car,no,78991
1,5896317,1988,M,0,76,30015,1,1,Rent,85002,5/19/2016,Wednesday,Highway/Intersection,5,N,37,Broker,0,2052.22,2026,Large,46195.42735,white,20171.47998,17,multi_vehicle_clear,yes,60705
0,4945662,1965,F,1,55,33286,0,0,Own,20151,12/30/2015,Friday,Unknown,0,N,33,Broker,1,6340.28,2024,Medium,39538.3519,white,13500.57499,26,multi_vehicle_unclear,no,53627
0,2633562,1973,F,1,78,82908,1,0,Rent,20107,5/24/2016,Wednesday,Unknown,0,N,54,Phone,1,9696.62,2025,Compact,15000,black,36453.94819,24,single_car,yes,70002
0,2846915,1979,F,0,100,43192,1,1,Own,20105,7/23/2015,Monday,Unknown,5,N,48,Broker,1,3111.76,2026,Large,15000,other,25020.91334,27,multi_vehicle_unclear,no,84447
1,4472853,1981,M,1,69,124993,1,0,Own,80011,3/28/2015,Wednesday,Parking Area,5,Y,30,Broker,0,13901.86,2023,Compact,52292.86792,red,31821.51344,17,multi_vehicle_unclear,yes,103590
0,5884900,1961,F,1,77,30015,1,1,Rent,20111,3/31/2016,Sunday,Local,0,Y,22,Online,0,1296.81,2015,Large,31520.95568,white,10012.81016,19,multi_vehicle_clear,yes,63960
1,1158713,1982,F,0,67,48031,1,0,Rent,80102,4/15/2015,Thursday,Highway/Intersection,0,Y,36,Broker,1,11594.33,2018,Large,40868.87077,white,11612.34891,22,single_car,no,30668
0,8549191,1965,F,0,97,43690,1,1,Rent,50021,5/30/2016,Friday,Local,0,Y,38,Phone,1,9344.37,2023,Compact,15000,blue,43560.01041,23,single_car,yes,56639
1,4273000,1993,M,1,78,30015,0,1,Own,20111,12/10/2015,Sunday,Unknown,8,Y,43,Phone,0,4302.65,2026,Compact,52286.43975,silver,14051.09879,24,multi_vehicle_unclear,yes,67832
0,3697734,1992,M,0,78,124993,1,1,Own,80031,3/4/2016,Monday,Local,8,N,44,Broker,1,1507.97,2023,Compact,15000,black,18223.7238,20,multi_vehicle_clear,yes,74767
0,2043415,1972,M,1,76,33451,1,0,Own,50012,11/10/2016,Tuesday,Unknown,2,N,32,Broker,1,1201.05,2023,Medium,28745.61589,other,23230.59492,16,multi_vehicle_clear,yes,65760
1,6805775,1983,F,0,66,60115,1,0,Rent,15001,12/18/2016,Friday,Highway/Intersection,3,Y,51,Phone,1,948.3,2022,Large,15000,black,36058.25044,21,multi_vehicle_clear,yes,85527
0,1222101,1998,M,1,43,37398,1,0,Rent,15007,7/26/2015,Saturday,Highway/Intersection,1,N,54,Online,1,2489.64,2023,Medium,15000,silver,15848.3393,22,multi_vehicle_clear,no,93797
0,7259346,1978,M,1,79,59118,0,1,Rent,20115,11/18/2015,Saturday,Parking Area,7,Y,43,Phone,1,1264.86,2015,Large,61045.68424,gray,22453.1551,23,multi_vehicle_clear,no,70778
0,5819662,1984,M,0,75,71936,1,1,Own,20102,3/28/2015,Wednesday,Local,8,Y,66,Phone,1,981.24,2025,Medium,15000,white,27409.78163,26,single_car,yes,83309
1,3995577,1983,F,1,69,58400,0,1,Own,85050,3/10/2015,Tuesday,Highway/Intersection,0,Y,30,Online,1,2675.8,2023,Large,15000,silver,9119.363772,20,multi_vehicle_clear,yes,86064
0,2762461,1958,M,0,96,66288,1,0,Own,15006,8/15/2015,Monday,Highway/Intersection,0,N,49,Phone,0,1491.54,2026,Compact,15000,gray,8809.02137,22,multi_vehicle_unclear,no,47937
0,1533543,1998,M,1,69,30015,1,1,Own,20109,6/17/2015,Sunday,Parking Area,5,Y,47,Broker,1,1354.22,2022,Large,15000,white,15372.63712,23,multi_vehicle_clear,no,49440
0,1743832,2000,M,1,69,68398,1,0,Rent,50026,1/15/2016,Saturday,Highway/Intersection,0,N,46,Broker,1,11056.87,2024,Medium,42556.14907,white,9037.24733,22,single_car,yes,54700
0,5532499,1986,F,1,68,105028,0,1,Own,15047,4/8/2016,Saturday,Parking Area,0,N,39,Phone,1,1489.13,2024,Medium,45781.57603,blue,34324.38055,21,multi_vehicle_clear,yes,12722
0,3288670,1978,M,1,100,30558,1,1,Own,50008,1/16/2015,Sunday,Unknown,0,N,70,Phone,0,621.26,2026,Compact,57467.26892,other,14045.59727,24,multi_vehicle_clear,yes,62519
0,4471642,1978,M,1,68,30015,0,1,Rent,50036,1/16/2016,Wednesday,Parking Area,7,Y,49,Phone,0,3040.31,2022,Large,15000,white,14316.03584,20,multi_vehicle_unclear,yes,64396
0,9887490,2004,F,0,86,74848,1,1,Rent,20132,2/18/2016,Tuesday,Parking Area,0,Y,62,Broker,0,1753.13,2026,Compact,15000,gray,10907.29727,20,single_car,yes,127960
1,8601785,1976,F,1,87,30015,0,0,Own,15001,4/2/2015,Monday,Unknown,0,Y,38,Online,1,1772.93,2024,Medium,52998.39641,other,44983.06398,22,multi_vehicle_clear,yes,79521
0,3091213,1959,M,1,85,95529,1,1,Own,20156,9/25/2015,Monday,Highway/Intersection,8,Y,29,Broker,1,1354.85,2024,Medium,74301.44996,red,22504.73057,20,multi_vehicle_clear,yes,104154
0,3585191,1978,F,1,78,60417,1,0,Rent,20105,7/11/2016,Monday,Highway/Intersection,0,N,35,Phone,0,5064.13,2025,Compact,27505.64197,blue,24212.30013,26,multi_vehicle_unclear,yes,101951
1,8826650,1990,F,0,73,97623,1,1,Rent,20137,1/16/2015,Sunday,Local,0,Y,23,Online,1,15313.93,2024,Large,15000,blue,28191.63788,28,multi_vehicle_unclear,yes,69997
0,2603253,1992,F,1,46,41437,1,0,Rent,20142,12/18/2015,Friday,Unknown,0,N,43,Broker,1,7142.21,2026,Large,37422.70755,red,18637.21144,20,multi_vehicle_unclear,yes,67418
0,2816661,1973,M,0,52,35336,1,0,Own,80005,5/1/2016,Thursday,Unknown,7,N,44,Broker,0,4746.73,2012,Large,23379.05544,black,56622.34622,27,multi_vehicle_unclear,yes,43150
0,3726173,1974,M,1,66,54891,1,1,Rent,85046,8/17/2015,Tuesday,Highway/Intersection,0,N,39,Broker,1,15270.69,2027,Compact,32071.85655,gray,50373.52442,22,single_car,yes,66342
0,4186207,1984,M,1,97,63645,1,0,Rent,50049,12/21/2016,Friday,Parking Area,0,N,38,Broker,0,3537.15,2026,Large,45910.56668,other,15066.20961,20,single_car,yes,74701
0,6622537,1982,F,1,84,44451,1,0,Own,20153,1/20/2016,Friday,Parking Area,0,Y,44,Broker,1,902.52,2018,Compact,15000,blue,7388.4159,19,single_car,yes,99561
1,4734728,1990,F,1,78,69327,1,1,Rent,15025,7/5/2016,Saturday,Unknown,12,Y,52,Broker,0,1202.1,2021,Large,47697.21695,blue,10707.5617,20,multi_vehicle_clear,yes,59211
0,4128391,1982,M,1,60,45986,0,0,Own,15027,7/2/2015,Friday,Unknown,10,N,41,Broker,1,3585.25,2027,Large,15000,silver,22759.24599,26,single_car,yes,62134
0,6634053,1986,M,1,67,74819,0,1,Rent,50002,5/30/2016,Wednesday,Highway/Intersection,0,N,42,Phone,1,4688.65,2024,Medium,22952.76779,red,7792.99784,18,single_car,no,65427
0,2242167,1980,F,0,77,30015,1,0,Own,20141,5/3/2016,Friday,Unknown,0,Y,33,Broker,0,4062.01,2022,Medium,19836.81621,silver,24313.52106,16,multi_vehicle_unclear,no,91535
0,6403461,1992,M,1,60,30015,1,0,Rent,50057,5/18/2016,Tuesday,Parking Area,12,N,39,Online,0,4156.72,2023,Compact,44968.87013,other,11208.81337,22,multi_vehicle_clear,yes,79172
0,5111317,1982,F,1,78,30015,0,1,Rent,85045,10/30/2016,Monday,Local,8,N,49,Phone,1,8388.1,2024,Medium,46499.53961,gray,46105.50608,26,single_car,yes,82953
1,2692402,1973,F,1,70,30142,1,1,Rent,50008,12/6/2015,Saturday,Highway/Intersection,0,Y,27,Broker,0,2947.03,2024,Medium,64211.42537,red,5146.504639,21,multi_vehicle_clear,yes,23995
1,2436158,1985,F,0,57,30015,1,0,Rent,50028,10/16/2016,Wednesday,Unknown,0,Y,29,Phone,0,2220.66,2024,Large,15000,black,16610.8516,29,multi_vehicle_unclear,yes,38702
0,1382224,1991,M,0,97,47942,1,1,Rent,50014,4/28/2016,Saturday,Unknown,0,N,33,Broker,0,793.35,2026,Compact,22629.03356,silver,8340.585022,19,single_car,yes,86570
0,2114286,1967,F,1,92,30590,0,0,Rent,85016,5/25/2015,Thursday,Highway/Intersection,0,Y,14,Phone,0,1058.79,2012,Large,29612.24464,black,40247.49412,16,multi_vehicle_unclear,yes,63000
0,2386024,1960,M,1,75,30015,1,0,Rent,80012,6/28/2015,Wednesday,Highway/Intersection,0,N,36,Broker,0,814.81,2024,Medium,15000,white,12982.7395,16,single_car,yes,38559
1,3980249,1985,F,0,59,98426,0,1,Own,15035,8/20/2016,Monday,Local,0,N,40,Broker,1,2024.03,2024,Large,42801.94009,black,12681.94858,22,multi_vehicle_clear,yes,91241
0,4543334,1995,M,1,78,30015,1,0,Own,50014,5/12/2015,Wednesday,Local,2,N,32,Broker,1,4079.71,2024,Compact,86400.59069,blue,23225.51416,19,multi_vehicle_clear,yes,63326
0,1719152,1976,M,1,70,65635,1,1,Own,80013,7/29/2016,Wednesday,Unknown,18,N,40,Phone,1,3688.4,2017,Medium,15000,black,24256.35988,29,multi_vehicle_clear,yes,78512
0,6300462,1995,M,1,82,57809,0,0,Own,15032,6/25/2015,Thursday,Highway/Intersection,8,N,44,Phone,0,6746.5,2027,Large,24003.47531,blue,7202.51523,28,multi_vehicle_clear,no,15953
1,9586860,1982,F,0,83,50359,0,1,Rent,50013,2/25/2016,Saturday,Parking Area,0,N,26,Broker,0,4281.15,2022,Medium,15000,blue,14541.6321,22,multi_vehicle_clear,yes,77153
1,4150763,1965,M,1,100,111789,0,1,Rent,20105,5/20/2016,Saturday,Local,0,Y,35,Broker,0,3093.2,2014,Large,15000,white,30465.12712,20,multi_vehicle_unclear,no,47738
0,9727224,1988,M,1,70,37783,1,0,Own,20120,3/23/2015,Tuesday,Parking Area,3,N,47,Broker,1,2106.42,2027,Compact,31901.81556,red,30905.47229,22,multi_vehicle_clear,yes,52040
0,7367994,1989,M,1,78,41337,0,0,Rent,20148,6/1/2016,Sunday,Unknown,9,Y,42,Online,0,2406,2019,Large,49550.95793,other,5835.114049,21,multi_vehicle_unclear,yes,74176
