claim_number,accident_key,policy_report_filed_ind,witness_present_ind,past_num_of_claims,claim_est_payout
4146303,9.0,1,Y,12.0,911.6
2129347,2.0,1,Y,0.0,911.17
8574063,8.0,1,Y,13.0,908.37
9522620,12.0,1,Y,0.0,907.74
7836819,3.0,1,Y,4.0,907.65
8622365,8.0,1,Y,8.0,906.92
9652534,10.0,1,Y,5.0,905.34
6631355,6.0,1,Y,15.0,905.02
2753947,10.0,1,Y,0.0,904.73
1948535,3.0,1,Y,8.0,904.44
4034473,1.0,1,Y,11.0,903.49
2757332,9.0,1,Y,0.0,903.22
4135191,1.0,1,Y,0.0,903.13
6622537,9.0,1,Y,0.0,902.52
9682664,6.0,1,Y,0.0,900.43
7614059,7.0,1,Y,5.0,899.65
6556155,10.0,1,Y,0.0,899.57
8466274,6.0,1,Y,6.0,898.62
2346324,5.0,1,Y,0.0,898.58
7014192,10.0,1,Y,0.0,897.93
4761935,10.0,1,Y,0.0,897.92
9285571,2.0,1,Y,17.0,896.58
9162950,2.0,1,Y,18.0,896.06
5092079,2.0,1,Y,0.0,895.61
3159008,4.0,1,Y,0.0,895.15
1814335,11.0,1,Y,0.0,892.16
6738527,11.0,1,Y,11.0,890.93
2918233,6.0,1,Y,9.0,890.2
4334359,7.0,1,Y,1.0,889.49
6994882,5.0,1,Y,0.0,889.06
7716914,10.0,1,Y,0.0,887.67
3311483,5.0,1,Y,1.0,887.54
7452851,9.0,1,Y,0.0,886.16
1201300,3.0,1,Y,0.0,884.98
7371198,6.0,1,Y,2.0,884.17
9599892,5.0,1,Y,12.0,883.61
6790107,2.0,1,Y,0.0,881.18
3160063,1.0,1,Y,0.0,879.04
3645840,12.0,1,Y,0.0,878.82
5464386,4.0,1,Y,10.0,878.79
8380171,12.0,1,Y,3.0,878.72
1912404,2.0,1,Y,1.0,878.67
2521077,5.0,1,Y,19.0,876.32
5009503,4.0,1,Y,10.0,876.27
2872398,10.0,1,Y,24.0,876.25
6915530,12.0,1,Y,0.0,875.9
3457794,9.0,1,Y,0.0,875.28
4195074,3.0,1,Y,0.0,874.89
7824997,6.0,1,Y,12.0,874.04
8862244,11.0,1,Y,0.0,871.09
6481137,10.0,1,Y,0.0,870.66
2860093,2.0,1,Y,0.0,868.55
9000689,8.0,1,Y,0.0,868.53
2611315,11.0,1,Y,22.0,868.0
2360651,8.0,1,Y,1.0,867.51
7395400,8.0,1,Y,0.0,867.24
5880958,12.0,1,Y,1.0,867.01
2197029,10.0,1,Y,1.0,863.87
2537105,2.0,1,Y,0.0,863.6
3014466,5.0,1,Y,0.0,863.4
4072821,10.0,1,Y,7.0,863.39
3020488,7.0,1,Y,5.0,862.05
1384721,7.0,1,Y,13.0,861.05
8864037,11.0,1,Y,0.0,860.6
3478528,4.0,1,Y,9.0,859.75
9621482,6.0,1,Y,0.0,858.38
1445927,7.0,1,Y,3.0,858.38
1165058,12.0,1,Y,0.0,858.29
3692780,7.0,1,Y,3.0,857.55
6369753,9.0,1,Y,0.0,857.12
9363628,11.0,1,Y,0.0,856.53
5462508,10.0,1,Y,7.0,856.5
5705662,7.0,1,Y,0.0,855.59
6157527,10.0,1,Y,9.0,855.09
7935975,3.0,1,Y,9.0,853.3
3802012,6.0,1,Y,6.0,852.86
5112146,1.0,1,Y,6.0,851.91
9878084,1.0,1,Y,4.0,849.31
4479080,11.0,1,Y,8.0,849.11
4946438,9.0,1,Y,13.0,847.66
2040529,2.0,1,Y,0.0,847.31
5837987,6.0,1,Y,6.0,845.86
1684093,1.0,1,Y,0.0,845.72
7737240,1.0,1,Y,3.0,840.76
9989212,1.0,1,Y,0.0,840.61
5288639,10.0,1,Y,0.0,840.0
8569178,6.0,1,Y,0.0,839.38
7539831,9.0,1,Y,3.0,838.26
5662991,1.0,1,Y,0.0,837.13
9326836,8.0,1,Y,0.0,836.54
8375373,2.0,1,Y,18.0,836.07
7397080,8.0,1,Y,6.0,835.76
4181285,10.0,1,Y,0.0,835.74
9944644,11.0,1,Y,6.0,835.65
3395075,3.0,1,Y,2.0,834.62
1005937,3.0,1,Y,0.0,833.65
7211157,8.0,1,Y,21.0,832.61
5255901,9.0,1,Y,5.0,830.08
3926465,10.0,1,Y,5.0,829.84
6122595,8.0,1,Y,0.0,828.97
8704736,5.0,1,Y,0.0,828.66
5604058,2.0,1,Y,0.0,828.44
6103902,3.0,1,Y,0.0,827.96
5520284,5.0,1,Y,0.0,826.8
1534183,4.0,1,Y,0.0,826.47
2935951,1.0,1,Y,0.0,826.27
1558713,11.0,1,Y,0.0,826.13
9472214,1.0,1,Y,8.0,824.38
3643992,7.0,1,Y,3.0,824.24
2959012,6.0,1,Y,6.0,823.5
7697088,7.0,1,Y,0.0,822.9
6975803,11.0,1,Y,0.0,820.69
5328373,10.0,1,Y,0.0,820.54
9570700,9.0,1,Y,0.0,819.74
1240995,3.0,1,Y,0.0,819.61
8773883,4.0,1,Y,0.0,818.98
3563681,3.0,1,Y,5.0,816.01
2456929,2.0,1,Y,0.0,815.94
6199387,3.0,1,Y,0.0,815.83
3179862,6.0,1,Y,5.0,814.81
8498937,6.0,1,Y,0.0,814.49
8719449,4.0,1,Y,3.0,813.52
8636328,12.0,1,Y,0.0,812.88
5790017,2.0,1,Y,0.0,812.41
7530244,8.0,1,Y,0.0,811.24
1087652,2.0,1,Y,23.0,811.18
2678727,2.0,1,Y,0.0,810.27
8479349,8.0,1,Y,29.0,809.7
7966505,5.0,1,Y,9.0,809.24
9644233,10.0,1,Y,6.0,808.9
6505913,8.0,1,Y,0.0,807.47
5702046,7.0,1,Y,5.0,807.1
1400222,8.0,1,Y,6.0,806.8
6077873,3.0,1,Y,0.0,805.08
5203050,10.0,1,Y,0.0,804.52
5232820,1.0,1,Y,11.0,803.53
9913840,4.0,1,Y,0.0,801.4
1601806,4.0,1,Y,11.0,801.23
8339808,11.0,1,Y,0.0,800.91
7610402,11.0,1,Y,2.0,799.26
4530707,6.0,1,Y,1.0,798.6
7391689,7.0,1,Y,0.0,798.41
1464624,10.0,1,Y,0.0,798.32
5729557,3.0,1,Y,0.0,797.92
3761913,11.0,1,Y,16.0,797.64
3563149,6.0,1,Y,32.0,795.99
1243743,8.0,1,Y,0.0,794.44
1411177,10.0,1,Y,0.0,793.96
3982937,11.0,1,Y,10.0,792.56
5569581,8.0,1,Y,0.0,791.93
6023879,10.0,1,Y,0.0,791.34
9535035,3.0,1,Y,0.0,789.38
9272037,10.0,1,Y,0.0,789.29
9050387,4.0,1,Y,0.0,789.05
7219944,12.0,1,Y,0.0,789.04
7034083,2.0,1,Y,0.0,788.16
8365554,11.0,1,Y,8.0,787.96
5898740,9.0,1,Y,15.0,787.85
8193521,2.0,1,Y,2.0,787.61
3097154,3.0,1,Y,0.0,787.52
1810304,5.0,1,Y,0.0,787.1
3170783,3.0,1,Y,0.0,785.86
1552405,4.0,1,Y,0.0,785.21
7283764,8.0,1,Y,0.0,785.09
8405070,2.0,1,Y,0.0,784.38
6565637,8.0,1,Y,0.0,782.51
7770239,8.0,1,Y,0.0,781.5
1780239,10.0,1,Y,0.0,781.01
9266655,11.0,1,Y,0.0,780.38
5709495,9.0,1,Y,1.0,779.83
9428950,5.0,1,Y,0.0,779.64
7099550,7.0,1,Y,0.0,778.67
4576923,8.0,1,Y,0.0,778.4
8095266,8.0,1,Y,0.0,778.06
3885064,2.0,1,Y,0.0,776.8
8828859,2.0,1,Y,0.0,775.01
9135810,10.0,1,Y,3.0,774.84
1065236,12.0,1,Y,0.0,774.02
9114549,10.0,1,Y,0.0,772.82
1998381,10.0,1,Y,7.0,770.22
8864543,10.0,1,Y,14.0,769.1
3682320,3.0,1,Y,15.0,768.69
9722986,12.0,1,Y,0.0,767.75
6408918,7.0,1,Y,11.0,767.17
3165703,8.0,1,Y,0.0,767.1
3991322,9.0,1,Y,14.0,766.79
8773908,2.0,1,Y,3.0,765.36
4015309,11.0,1,Y,14.0,757.02
2296389,9.0,1,Y,0.0,756.86
5524228,2.0,1,Y,0.0,756.39
5267404,10.0,1,Y,0.0,755.86
5496608,12.0,1,Y,0.0,755.64
5302963,2.0,1,Y,0.0,755.6
1533191,9.0,1,Y,0.0,754.08
6749867,1.0,1,Y,3.0,753.88
5849343,3.0,1,Y,0.0,751.11
4792968,6.0,1,Y,0.0,751.08
6530362,2.0,1,Y,0.0,750.58
9669173,3.0,1,Y,0.0,749.48
4115924,5.0,1,Y,0.0,748.44
9512556,5.0,1,Y,10.0,748.38
5023759,2.0,1,Y,8.0,748.05
3571278,7.0,1,Y,0.0,744.8
4405639,10.0,1,Y,0.0,743.28
3905513,10.0,1,Y,0.0,742.99
7233367,1.0,1,Y,0.0,742.43
5405384,8.0,1,Y,14.0,742.34
7818914,10.0,1,Y,0.0,739.5
8338976,3.0,1,Y,2.0,738.28
4415301,5.0,1,Y,0.0,735.95
7434019,5.0,1,Y,0.0,734.23
5909746,10.0,1,Y,7.0,734.05
8316982,1.0,1,Y,0.0,733.33
2605552,6.0,1,Y,0.0,733.18
7074887,4.0,1,Y,11.0,733.1
2507017,12.0,1,Y,0.0,732.67
3982571,2.0,1,Y,0.0,732.45
8241003,12.0,1,Y,5.0,731.93
7605106,10.0,1,Y,0.0,731.38
6135052,11.0,1,Y,0.0,730.65
3072813,1.0,1,Y,18.0,730.46
9766142,7.0,1,Y,6.0,728.44
6080946,8.0,1,Y,0.0,727.22
6143966,9.0,1,Y,0.0,725.74
6956363,10.0,1,Y,0.0,725.33
3807740,11.0,1,Y,0.0,725.16
9469289,11.0,1,Y,18.0,725.01
2505195,11.0,1,Y,15.0,724.42
7944312,10.0,1,Y,11.0,722.16
7131752,8.0,1,Y,22.0,721.41
4235409,9.0,1,Y,17.0,720.53
9651476,4.0,1,Y,3.0,717.61
2890093,8.0,1,Y,0.0,715.7
2380030,3.0,1,Y,15.0,714.69
6194138,5.0,1,Y,0.0,711.06
5797649,2.0,1,Y,0.0,710.12
5511842,2.0,1,Y,0.0,709.7
3501097,11.0,1,Y,5.0,709.33
3018541,8.0,1,Y,2.0,709.19
4373573,10.0,1,Y,0.0,708.55
7643818,1.0,1,Y,0.0,708.48
1046981,11.0,1,Y,1.0,707.45
6398263,9.0,1,Y,10.0,707.06
9368844,4.0,1,Y,0.0,703.91
6025927,3.0,1,Y,0.0,702.42
8438903,9.0,1,Y,0.0,702.03
9047978,4.0,1,Y,15.0,701.58
8893276,9.0,1,Y,3.0,701.52
5969804,9.0,1,Y,10.0,701.39
3304313,9.0,1,Y,1.0,701.25
1910357,3.0,1,Y,0.0,700.0
6445019,8.0,1,Y,0.0,699.74
3742422,8.0,1,Y,8.0,699.53
7768499,6.0,1,Y,3.0,696.18
8993931,12.0,1,Y,10.0,695.49
4361845,8.0,1,Y,10.0,694.82
1251359,4.0,1,Y,0.0,694.4
2704494,7.0,1,Y,0.0,693.02
6265561,2.0,1,Y,12.0,692.34
4268931,4.0,1,Y,14.0,691.98
4702172,7.0,1,Y,0.0,691.16
8314811,8.0,1,Y,0.0,690.62
2773677,7.0,1,Y,0.0,690.18
9955028,12.0,1,Y,0.0,689.15
8691861,10.0,1,Y,0.0,688.11
3828020,11.0,1,Y,0.0,687.59
4984879,8.0,1,Y,0.0,684.45
4688365,3.0,1,Y,5.0,683.65
7933074,2.0,1,Y,0.0,683.55
9915174,8.0,1,Y,0.0,682.94
9803246,11.0,1,Y,0.0,682.31
5599744,4.0,1,Y,0.0,681.82
7480170,10.0,1,Y,0.0,680.86
3700308,10.0,1,Y,2.0,680.09
8262432,12.0,1,Y,0.0,679.39
9999490,10.0,1,Y,1.0,678.97
6371326,7.0,1,Y,0.0,678.16
5677143,12.0,1,Y,0.0,677.29
5389498,10.0,1,Y,8.0,675.05
4799805,2.0,1,Y,0.0,675.0
1036996,12.0,1,Y,0.0,674.08
8050238,4.0,1,Y,0.0,669.45
7827706,1.0,1,Y,6.0,667.37
2303186,1.0,1,Y,15.0,664.21
6509290,11.0,1,Y,0.0,661.66
2644169,12.0,1,Y,0.0,660.84
5695850,1.0,1,Y,0.0,660.82
5195525,8.0,1,Y,9.0,660.64
6822277,8.0,1,Y,7.0,660.44
4708344,11.0,1,Y,10.0,660.35
8896944,11.0,1,Y,0.0,659.5
6439479,12.0,1,Y,0.0,657.79
5359218,2.0,1,Y,0.0,656.47
1444580,3.0,1,Y,0.0,656.34
2458770,5.0,1,Y,3.0,655.06
4342252,11.0,1,Y,0.0,654.49
3386784,7.0,1,Y,10.0,653.01
7940530,8.0,1,Y,1.0,651.52
9599916,5.0,1,Y,5.0,651.29
4670879,5.0,1,Y,2.0,650.47
5122053,3.0,1,Y,12.0,650.16
1500641,10.0,1,Y,0.0,649.91
2674538,12.0,1,Y,0.0,649.84
9242202,12.0,1,Y,1.0,649.12
7470653,10.0,1,Y,6.0,648.12
8606658,1.0,1,Y,9.0,647.45
2448947,2.0,1,Y,5.0,646.15
5797725,8.0,1,Y,0.0,643.74
7813687,4.0,1,Y,0.0,642.97
5501184,10.0,1,Y,0.0,639.46
3321950,6.0,1,Y,0.0,638.54
6961306,10.0,1,Y,0.0,638.44
6064556,10.0,1,Y,0.0,638.31
7388051,4.0,1,Y,0.0,636.75
9998094,5.0,1,Y,0.0,635.36
5920156,8.0,1,Y,0.0,633.69
8002586,5.0,1,Y,0.0,633.45
7646692,3.0,1,Y,0.0,632.77
4029819,5.0,1,Y,0.0,631.31
7707404,10.0,1,Y,0.0,630.79
4741702,11.0,1,Y,0.0,629.04
8463016,2.0,1,Y,13.0,628.55
5018397,6.0,1,Y,0.0,628.07
8407437,1.0,1,Y,6.0,625.84
6734569,11.0,1,Y,3.0,625.39
7567066,10.0,1,Y,7.0,624.4
9210363,2.0,1,Y,0.0,619.22
4376059,9.0,1,Y,0.0,618.7
1284463,10.0,1,Y,0.0,618.38
4056459,10.0,1,Y,11.0,617.28
2525016,3.0,1,Y,6.0,614.3
5997364,11.0,1,Y,3.0,614.3
9291187,8.0,1,Y,1.0,610.32
5457145,6.0,1,Y,0.0,610.17
3945825,5.0,1,Y,1.0,609.16
1915597,10.0,1,Y,2.0,608.92
2241870,10.0,1,Y,0.0,606.95
9010608,12.0,1,Y,6.0,603.27
9325879,12.0,1,Y,0.0,603.15
4356383,2.0,1,Y,0.0,602.87
9728279,8.0,1,Y,0.0,600.83
3279954,10.0,1,Y,0.0,599.99
4238968,3.0,1,Y,0.0,599.78
6241803,1.0,1,Y,2.0,599.44
6860165,5.0,1,Y,4.0,599.19
4505013,6.0,1,Y,6.0,599.06
3645029,11.0,1,Y,0.0,599.04
9712956,5.0,1,Y,11.0,597.99
3301786,3.0,1,Y,0.0,597.44
7185619,7.0,1,Y,0.0,596.61
6570860,6.0,1,Y,0.0,596.23
9244356,2.0,1,Y,0.0,596.06
9746633,12.0,1,Y,0.0,593.7
8877208,3.0,1,Y,0.0,592.99
7158084,2.0,1,Y,0.0,592.34
1387417,2.0,1,Y,0.0,591.51
8612225,8.0,1,Y,0.0,591.15
8761604,9.0,1,Y,0.0,590.2
8100297,1.0,1,Y,15.0,588.93
9891890,12.0,1,Y,0.0,588.22
9239004,5.0,1,Y,0.0,587.24
7742460,3.0,1,Y,9.0,584.42
3290122,3.0,1,Y,0.0,581.9
1867535,1.0,1,Y,0.0,581.53
9144570,4.0,1,Y,13.0,581.44
2643606,11.0,1,Y,0.0,581.39
6032245,8.0,1,Y,10.0,580.12
1106970,10.0,1,Y,3.0,578.13
5187273,3.0,1,Y,0.0,577.37
3995653,11.0,1,Y,3.0,577.24
2705589,10.0,1,Y,0.0,576.31
9050052,7.0,1,Y,0.0,574.28
8235742,11.0,1,Y,0.0,574.02
8161208,6.0,1,Y,7.0,572.7
7206672,10.0,1,Y,0.0,572.44
9318709,6.0,1,Y,0.0,571.77
6383866,8.0,1,Y,0.0,571.11
2753747,2.0,1,Y,0.0,569.08
8253557,8.0,1,Y,20.0,567.56
2296499,11.0,1,Y,6.0,566.22
9192861,2.0,1,Y,0.0,566.19
2885596,12.0,1,Y,0.0,564.37
6335887,10.0,1,Y,0.0,562.71
5732956,11.0,1,Y,3.0,562.58
6598558,3.0,1,Y,0.0,561.2
3507717,10.0,1,Y,0.0,559.97
5080043,10.0,1,Y,3.0,556.67
3876426,9.0,1,Y,0.0,552.55
7951645,7.0,1,Y,12.0,552.24
6543022,4.0,1,Y,0.0,552.08
9092273,3.0,1,Y,0.0,551.52
4868828,7.0,1,Y,0.0,548.47
7150440,7.0,1,Y,5.0,546.53
8749100,7.0,1,Y,6.0,544.2
1107209,12.0,1,Y,0.0,544.12
7102218,3.0,1,Y,0.0,543.67
9438027,5.0,1,Y,0.0,542.73
7795832,3.0,1,Y,0.0,542.57
8675674,9.0,1,Y,8.0,541.36
5635176,10.0,1,Y,0.0,540.9
2574369,11.0,1,Y,1.0,540.16
4822737,7.0,1,Y,0.0,537.62
6807756,8.0,1,Y,0.0,536.19
2175399,11.0,1,Y,0.0,535.42
8839299,9.0,1,Y,0.0,533.7
8013946,5.0,1,Y,0.0,533.05
3832415,2.0,1,Y,0.0,532.55
6903258,4.0,1,Y,5.0,531.72
8448181,5.0,1,Y,0.0,530.44
4974986,5.0,1,Y,0.0,529.56
4289305,5.0,1,Y,0.0,527.35
2555573,6.0,1,Y,8.0,525.02
4031417,4.0,1,Y,1.0,522.97
3061383,6.0,1,Y,31.0,522.86
6521518,9.0,1,Y,3.0,522.7
6758317,2.0,1,Y,0.0,522.24
5251993,1.0,1,Y,0.0,521.91
7217039,12.0,1,Y,8.0,517.55
7776403,10.0,1,Y,0.0,516.52
5259276,7.0,1,Y,0.0,516.26
8045310,8.0,1,Y,0.0,513.97
3186354,10.0,1,Y,13.0,511.32
1058474,3.0,1,Y,5.0,509.85
4607429,9.0,1,Y,0.0,509.7
2258505,3.0,1,Y,0.0,508.91
1528074,11.0,1,Y,0.0,508.82
8786537,7.0,1,Y,0.0,508.43
6461252,8.0,1,Y,0.0,506.38
7992189,1.0,1,Y,15.0,504.96
4845312,11.0,1,Y,1.0,499.96
9129222,11.0,1,Y,0.0,499.94
7279956,1.0,1,Y,0.0,496.89
9860584,8.0,1,Y,0.0,496.83
6041800,7.0,1,Y,0.0,496.59
5875633,12.0,1,Y,3.0,494.75
7840614,6.0,1,Y,0.0,494.03
9174410,10.0,1,Y,0.0,492.67
3895690,12.0,1,Y,2.0,491.32
6745148,12.0,1,Y,14.0,491.11
2351452,4.0,1,Y,0.0,491.03
5177608,3.0,1,Y,11.0,489.61
9482387,12.0,1,Y,5.0,489.36
8277793,2.0,1,Y,19.0,488.6
5603053,12.0,1,Y,0.0,488.45
7267681,11.0,1,Y,13.0,486.33
5419254,1.0,1,Y,0.0,485.77
7606603,3.0,1,Y,0.0,483.61
4808433,2.0,1,Y,0.0,483.31
4198851,2.0,1,Y,0.0,483.14
3309229,10.0,1,Y,0.0,482.99
4881039,9.0,1,Y,4.0,482.48
5780962,2.0,1,Y,6.0,479.35
7447369,3.0,1,Y,0.0,479.23
9456213,3.0,1,Y,7.0,477.23
6589998,7.0,1,Y,0.0,475.39
5855173,1.0,1,Y,9.0,472.48
6537126,5.0,1,Y,15.0,470.79
9382468,11.0,1,Y,21.0,470.32
5632933,12.0,1,Y,9.0,468.33
7494781,3.0,1,Y,0.0,467.02
5904515,8.0,1,Y,0.0,466.73
5776517,10.0,1,Y,0.0,465.48
1100331,10.0,1,Y,19.0,464.93
9200011,5.0,1,Y,8.0,463.37
7417426,4.0,1,Y,14.0,462.5
3097149,4.0,1,Y,0.0,459.59
4883892,10.0,1,Y,0.0,458.37
3226742,9.0,1,Y,0.0,455.4
4620309,1.0,1,Y,0.0,450.68
8343688,2.0,1,Y,0.0,449.98
9722264,1.0,1,Y,0.0,447.13
7862057,2.0,1,Y,0.0,446.96
4397151,11.0,1,Y,0.0,445.75
4078148,1.0,1,Y,4.0,445.67
1534957,2.0,1,Y,19.0,445.39
5469091,12.0,1,Y,0.0,443.48
7939078,5.0,1,Y,12.0,442.73
6871696,4.0,1,Y,1.0,442.43
9031532,2.0,1,Y,16.0,440.97
7147732,3.0,1,Y,0.0,436.8
5135069,11.0,1,Y,0.0,436.02
7562653,3.0,1,Y,8.0,433.74
2238215,2.0,1,Y,0.0,433.0
7041405,11.0,1,Y,1.0,432.44
3831206,10.0,1,Y,6.0,431.28
6470575,2.0,1,Y,7.0,430.73
9897542,3.0,1,Y,7.0,430.08
5753163,11.0,1,Y,15.0,428.67
9728634,5.0,1,Y,4.0,427.08
6843194,11.0,1,Y,0.0,426.15
4170322,10.0,1,Y,17.0,425.54
5461712,8.0,1,Y,0.0,423.88
6435564,7.0,1,Y,0.0,421.83
8630451,9.0,1,Y,0.0,421.64
2702626,9.0,1,Y,0.0,420.81
6323936,4.0,1,Y,0.0,420.13
7651056,1.0,1,Y,0.0,419.69
8261120,11.0,1,Y,0.0,413.7
4690536,11.0,1,Y,3.0,413.47
7835956,6.0,1,Y,0.0,412.21
7573567,8.0,1,Y,0.0,410.06
4762257,2.0,1,Y,0.0,408.75
6220438,8.0,1,Y,0.0,405.5
6338741,2.0,1,Y,0.0,405.39
6464005,2.0,1,Y,5.0,404.8
9613188,8.0,1,Y,0.0,404.45
5309749,3.0,1,Y,22.0,404.31
4866548,7.0,1,Y,11.0,404.29
7498639,8.0,1,Y,0.0,403.41
7595041,8.0,1,Y,11.0,400.9
2130699,3.0,1,Y,0.0,397.92
7822885,4.0,1,Y,5.0,391.78
2138014,9.0,1,Y,0.0,391.11
7470992,6.0,1,Y,0.0,391.02
4310774,12.0,1,Y,1.0,389.98
5329625,11.0,1,Y,14.0,386.98
7814916,9.0,1,Y,0.0,386.79
4942999,5.0,1,Y,12.0,386.72
8892169,10.0,1,Y,0.0,383.85
7109341,9.0,1,Y,10.0,380.87
3620072,2.0,1,Y,0.0,374.98
4112319,9.0,1,Y,0.0,374.53
2798029,4.0,1,Y,10.0,373.22
9982964,6.0,1,Y,0.0,371.03
5898111,3.0,1,Y,0.0,370.63
4760647,12.0,1,Y,11.0,367.76
7127412,11.0,1,Y,11.0,367.54
2682005,6.0,1,Y,8.0,365.67
1959584,5.0,1,Y,16.0,365.19
7524941,12.0,1,Y,14.0,365.07
7103542,3.0,1,Y,0.0,364.96
1967910,11.0,1,Y,0.0,362.36
6870514,6.0,1,Y,0.0,362.23
4915815,11.0,1,Y,3.0,358.12
4651350,11.0,1,Y,5.0,355.24
5944924,8.0,1,Y,0.0,353.3
7153545,7.0,1,Y,10.0,352.43
6199483,1.0,1,Y,8.0,351.15
2581089,9.0,1,Y,0.0,349.88
4683699,9.0,1,Y,0.0,344.21
8845253,10.0,1,Y,0.0,343.66
7613791,4.0,1,Y,12.0,342.92
9553072,3.0,1,Y,0.0,342.33
3342792,7.0,1,Y,11.0,339.48
3792399,8.0,1,Y,0.0,336.81
1153478,6.0,1,Y,8.0,334.53
9483493,4.0,1,Y,0.0,332.97
9994535,10.0,1,Y,0.0,332.51
1279436,2.0,1,Y,5.0,331.31
5946267,8.0,1,Y,0.0,330.99
7154796,1.0,1,Y,7.0,330.87
8553729,10.0,1,Y,16.0,328.55
8139366,12.0,1,Y,3.0,326.48
1259624,2.0,1,Y,2.0,325.81
6494816,5.0,1,Y,21.0,325.44
4523981,10.0,1,Y,0.0,325.43
5201892,11.0,1,Y,8.0,324.7
8294130,5.0,1,Y,10.0,319.58
7972167,5.0,1,Y,0.0,317.12
8173759,1.0,1,Y,4.0,313.98
5961690,2.0,1,Y,0.0,313.37
1958386,9.0,1,Y,0.0,307.23
6104050,1.0,1,Y,0.0,305.74
7902015,11.0,1,Y,0.0,302.09
3557520,2.0,1,Y,17.0,299.34
4342771,8.0,1,Y,17.0,295.07
6775815,11.0,1,Y,15.0,293.98
7104212,2.0,1,Y,0.0,293.42
4409534,8.0,1,Y,0.0,292.59
1588253,6.0,1,Y,0.0,288.93
5282472,2.0,1,Y,1.0,283.07
8642542,10.0,1,Y,7.0,280.64
4979785,12.0,1,Y,6.0,280.61
9235752,3.0,1,Y,0.0,279.89
7450474,8.0,1,Y,0.0,274.39
6547317,5.0,1,Y,0.0,271.2
3034972,11.0,1,Y,0.0,263.57
5728833,10.0,1,Y,0.0,261.91
8724491,4.0,1,Y,10.0,261.5
1712076,1.0,1,Y,3.0,260.31
7439594,7.0,1,Y,3.0,254.4
6632038,3.0,1,Y,6.0,249.46
4858417,7.0,1,Y,3.0,249.15
6507007,8.0,1,Y,15.0,245.63
9104926,3.0,1,Y,9.0,244.5
6499714,2.0,1,Y,0.0,241.52
7199707,7.0,1,Y,0.0,240.56
3094163,4.0,1,Y,0.0,235.39
5883968,10.0,1,Y,0.0,235.23
1246808,7.0,1,Y,0.0,232.0
1768204,3.0,1,Y,12.0,230.51
1745771,1.0,1,Y,8.0,229.56
3352522,3.0,1,Y,0.0,211.79
4662129,11.0,1,Y,0.0,209.48
7757516,10.0,1,Y,0.0,199.45
8010817,4.0,1,Y,0.0,197.42
4671569,8.0,1,Y,0.0,192.82
3652800,5.0,1,Y,0.0,188.78
5823761,1.0,1,Y,21.0,176.58
8754845,5.0,1,Y,0.0,169.29
1464520,9.0,1,Y,1.0,145.27
6411278,1.0,1,Y,9.0,142.28
7446581,6.0,1,Y,0.0,141.32
7639254,6.0,1,Y,0.0,132.45
6581868,3.0,1,Y,0.0,112.72
6441566,10.0,1,Y,9.0,106.11
