annual_income,high_education_ind,email_or_tel_available,address_change_ind,living_status,past_num_of_claims,policyholder_key
90869,1,1,1,Rent,0,7331
75062,1,0,0,Rent,0,7332
81809,1,1,0,Rent,0,7333
37627,0,0,0,Own,0,7334
55601,1,1,0,Rent,8,7335
65934,1,1,1,Rent,0,7336
65842,0,1,0,Own,0,7337
31723,0,1,0,Own,0,7338
49029,1,1,1,Own,0,7339
66030,1,1,0,Own,0,7340
54863,1,0,1,Own,0,7341
34171,0,1,1,Rent,0,7342
33681,1,1,1,Own,0,7343
113170,1,1,0,Own,0,7344
58747,1,0,1,Own,0,7345
69599,0,1,0,Rent,4,7346
52993,1,0,1,Own,0,7347
47256,1,0,1,Rent,0,7348
34951,1,0,0,Own,0,7349
58227,1,0,0,Own,0,7350
38521,1,1,1,Own,9,7351
85199,1,1,0,Rent,0,7352
85756,1,1,1,Own,6,7353
34353,1,1,1,Own,0,7354
39868,0,0,0,Rent,0,7355
41752,0,1,1,Own,0,7356
38858,1,1,1,Rent,8,7357
50695,1,1,1,Own,0,7358
116184,1,1,1,Rent,7,7359
98066,0,1,0,Own,14,7360
33519,0,1,1,Rent,0,7361
59520,0,1,1,Rent,0,7362
63644,1,1,1,Own,1,7363
63621,1,1,1,Own,5,7364
121973,1,0,1,Rent,3,7365
32223,1,1,1,Rent,14,7366
30277,0,1,0,Own,0,7367
41791,1,1,0,Rent,0,7368
68937,1,0,1,Own,0,7369
54646,1,0,1,Rent,3,7370
30246,1,1,0,Own,7,7371
58348,1,1,1,Own,0,7372
42498,1,0,0,Rent,0,7373
72678,0,0,1,Rent,14,7374
49647,0,1,0,Rent,0,7375
48960,0,1,0,Rent,0,7376
57151,0,0,1,Rent,0,7377
63416,0,1,0,Own,0,7378
121158,1,0,1,Own,1,7379
112377,1,0,1,Own,11,7380
32472,1,0,1,Own,0,7381
90119,1,1,0,Own,0,7382
97072,0,0,1,Own,4,7383
117286,0,1,1,Own,0,7384
81861,1,1,1,Rent,0,7385
53705,0,1,1,Own,3,7386
65532,1,0,0,Rent,10,7387
115917,0,0,1,Rent,12,7388
33066,1,0,0,Own,0,7389
61750,1,1,0,Own,6,7390
65307,0,0,0,Rent,4,7391
66420,0,1,0,Rent,0,7392
40725,1,1,1,Own,6,7393
45564,1,1,0,Own,0,7394
66183,0,1,1,Rent,5,7395
32276,0,1,0,Own,0,7396
68997,1,1,0,Own,12,7397
57114,1,1,0,Own,8,7398
38389,0,1,1,Rent,0,7399
42818,1,1,1,Own,0,7400
36302,0,1,1,Own,17,7401
71316,1,1,1,Own,1,7402
45249,0,1,0,Rent,23,7403
42401,1,0,0,Own,0,7404
31209,0,1,1,Rent,13,7405
36277,1,1,0,Own,0,7406
80800,1,1,0,Own,0,7407
79119,1,0,0,Own,11,7408
38298,0,0,0,Own,0,7409
54938,0,0,1,Rent,0,7410
73593,0,0,1,Rent,9,7411
92824,1,1,0,Own,7,7412
62738,1,1,1,Own,0,7413
30602,0,1,0,Own,23,7414
31668,0,0,1,Rent,0,7415
72137,1,0,1,Own,4,7416
115731,1,1,1,Own,11,7417
75525,1,1,0,Own,3,7418
66475,1,1,1,Own,10,7419
34796,1,1,0,Own,10,7420
56733,1,1,0,Rent,0,7421
104000,1,1,0,Rent,0,7422
52491,1,1,1,Own,0,7423
50448,1,1,1,Own,13,7424
69710,0,1,1,Own,8,7425
52125,1,1,0,Rent,21,7426
89576,1,0,1,Own,1,7427
60597,1,0,1,Own,6,7428
91933,0,1,0,Own,0,7429
68742,1,1,0,Rent,0,7430
67708,1,1,0,Rent,0,7431
54834,1,1,1,Own,0,7432
35042,0,0,1,Rent,6,7433
63169,1,0,1,Own,1,7434
49790,0,1,0,Own,0,7435
42892,1,1,0,Rent,7,7436
83135,0,1,1,Own,0,7437
59857,1,1,1,Own,0,7438
86199,1,1,0,Own,0,7439
72533,1,0,0,Own,0,7440
65556,1,1,0,Rent,0,7441
55023,1,0,1,Rent,8,7442
68008,0,0,1,Rent,0,7443
68598,1,0,1,Own,15,7444
60029,1,1,0,Own,0,7445
39583,0,0,1,Rent,16,7446
120603,1,1,1,Own,19,7447
69955,0,1,1,Own,3,7448
43681,0,0,0,Rent,11,7449
34951,1,1,1,Own,0,7450
53533,1,1,0,Own,3,7451
51844,0,1,1,Own,0,7452
123698,1,1,1,Own,0,7453
57107,1,0,1,Own,0,7454
37517,1,1,1,Rent,5,7455
42852,0,1,0,Rent,0,7456
100351,1,0,1,Rent,6,7457
62197,0,1,0,Own,7,7458
36974,1,0,1,Rent,13,7459
44343,0,1,1,Own,0,7460
32686,0,1,1,Rent,0,7461
31625,1,1,1,Own,6,7462
97251,1,1,1,Own,0,7463
55562,0,1,1,Rent,0,7464
33709,1,1,0,Own,0,7465
74267,0,1,1,Rent,0,7466
43403,1,1,0,Own,0,7467
85399,1,1,1,Own,0,7468
31667,1,0,1,Own,0,7469
40410,1,1,1,Rent,9,7470
54540,1,1,1,Rent,0,7471
65447,1,1,0,Own,15,7472
93588,1,0,1,Own,7,7473
39885,1,1,0,Own,11,7474
52487,1,1,0,Rent,21,7475
36026,0,1,1,Own,0,7476
32406,1,0,0,Own,0,7477
87723,1,1,0,Own,0,7478
98305,0,1,0,Rent,4,7479
35648,0,0,1,Own,0,7480
46841,1,0,0,Own,0,7481
87847,1,0,1,Own,2,7482
30177,1,1,1,Rent,0,7483
37922,1,1,0,Rent,0,7484
66589,1,0,1,Rent,0,7485
88491,1,1,1,Own,4,7486
36143,1,1,0,Own,0,7487
119488,0,1,0,Rent,2,7488
111537,0,1,1,Rent,0,7489
60010,0,0,1,Rent,5,7490
48290,1,0,1,Rent,0,7491
41392,1,1,0,Own,0,7492
32453,0,1,0,Own,6,7493
37906,1,1,1,Own,15,7494
47969,1,1,0,Own,0,7495
79609,1,0,1,Own,0,7496
42468,1,1,1,Own,0,7497
60406,1,1,1,Rent,3,7498
66337,1,0,1,Own,2,7499
32133,1,0,0,Own,6,7500
43577,1,0,1,Own,13,7501
73601,1,1,1,Own,16,7502
85561,1,1,1,Rent,15,7503
34735,1,0,1,Own,0,7504
72265,1,1,0,Rent,10,7505
72381,1,1,1,Own,9,7506
57330,0,1,1,Rent,0,7507
96060,0,0,1,Own,0,7508
41233,1,1,0,Rent,4,7509
43007,1,0,1,Own,0,7510
91651,1,1,0,Own,0,7511
77532,0,1,1,Rent,0,7512
79029,1,1,1,Rent,2,7513
43164,1,0,1,Rent,4,7514
50727,1,1,0,Own,0,7515
38312,0,0,1,Own,12,7516
42229,1,1,0,Own,0,7517
44220,1,0,0,Rent,14,7518
47412,1,1,1,Own,15,7519
40134,1,1,0,Own,0,7520
39962,1,1,1,Own,2,7521
102182,0,1,0,Own,0,7522
39944,1,1,0,Own,1,7523
33189,1,0,1,Own,0,7524
41530,0,1,1,Rent,0,7525
49138,1,1,0,Rent,7,7526
48905,0,0,0,Rent,0,7527
72326,0,0,0,Own,0,7528
65073,1,0,1,Rent,14,7529
38053,0,1,0,Own,0,7530
72668,0,1,1,Own,21,7531
51404,0,1,1,Rent,0,7532
112947,1,1,1,Rent,11,7533
57570,1,1,0,Own,11,7534
55892,1,1,0,Own,7,7535
115893,1,1,1,Rent,11,7536
47255,0,1,0,Own,10,7537
58600,1,1,1,Own,0,7538
95962,1,1,0,Rent,1,7539
38861,1,1,0,Own,2,7540
40146,1,1,1,Rent,7,7541
37621,1,1,1,Rent,5,7542
104962,0,0,1,Own,1,7543
38654,1,1,1,Own,0,7544
40780,1,1,1,Own,0,7545
57453,1,1,1,Own,0,7546
32025,1,1,0,Rent,5,7547
39110,1,1,0,Own,0,7548
69021,1,1,1,Rent,13,7549
32885,1,0,1,Rent,2,7550
85540,0,0,0,Rent,0,7551
60321,0,0,1,Rent,0,7552
47735,1,0,1,Rent,2,7553
42402,1,0,1,Own,0,7554
67014,1,1,1,Own,0,7555
78916,0,1,1,Own,0,7556
88918,1,0,1,Own,7,7557
109615,0,1,1,Own,0,7558
51713,1,0,1,Rent,11,7559
97955,1,1,1,Rent,5,7560
107756,1,1,0,Own,0,7561
60587,1,0,1,Rent,1,7562
64028,0,1,1,Own,0,7563
115543,0,1,0,Own,0,7564
49773,1,1,1,Own,3,7565
30502,1,1,1,Rent,23,7566
98357,1,0,1,Own,0,7567
79156,0,1,1,Rent,0,7568
35224,1,0,1,Own,12,7569
61653,1,1,1,Rent,6,7570
31160,0,1,1,Own,10,7571
61301,1,1,0,Rent,0,7572
98116,1,1,0,Own,0,7573
34840,1,0,1,Own,4,7574
40994,0,1,0,Own,0,7575
49257,1,1,1,Rent,0,7576
39669,0,0,1,Rent,0,7577
36479,1,1,1,Rent,3,7578
50550,1,1,0,Own,0,7579
41507,1,1,1,Rent,12,7580
30019,1,0,1,Own,0,7581
48604,1,0,1,Rent,8,7582
38984,0,0,1,Rent,2,7583
31403,1,1,1,Rent,6,7584
100581,1,1,1,Rent,0,7585
54319,1,1,0,Own,0,7586
46218,1,1,1,Rent,14,7587
45577,1,1,0,Rent,0,7588
55126,1,0,1,Own,0,7589
77649,1,1,0,Own,4,7590
41775,1,1,1,Own,5,7591
47317,1,1,1,Own,0,7592
40025,1,0,1,Own,0,7593
45480,0,0,1,Own,0,7594
65803,1,1,0,Own,0,7595
39792,1,1,1,Own,0,7596
74774,1,0,0,Own,2,7597
44972,1,1,1,Own,5,7598
39224,1,1,1,Rent,0,7599
30015,0,1,1,Own,15,7600
33795,0,0,1,Rent,12,7601
33076,1,1,1,Own,2,7602
74005,0,1,0,Rent,0,7603
36702,1,0,1,Rent,18,7604
48871,1,0,1,Own,11,7605
85163,1,0,0,Own,8,7606
69682,1,1,1,Rent,0,7607
50003,1,1,1,Own,9,7608
45670,1,1,0,Rent,0,7609
54192,1,1,0,Rent,0,7610
74985,1,0,0,Rent,1,7611
94305,1,1,1,Own,1,7612
43260,1,1,0,Own,2,7613
93473,1,1,1,Rent,9,7614
58084,1,1,0,Own,9,7615
47612,1,1,1,Own,0,7616
38480,1,1,0,Own,0,7617
39079,1,1,0,Own,4,7618
58830,1,1,0,Rent,6,7619
40002,1,1,1,Rent,0,7620
56439,1,0,1,Own,5,7621
113123,0,1,0,Own,19,7622
45772,0,0,0,Own,18,7623
32207,1,1,1,Own,0,7624
37032,0,1,0,Rent,2,7625
41907,1,1,1,Rent,0,7626
35747,0,0,1,Own,0,7627
51373,1,0,1,Own,0,7628
96445,1,1,0,Own,0,7629
70826,1,1,0,Own,11,7630
40429,1,0,1,Own,0,7631
63454,0,1,1,Rent,12,7632
43260,1,1,1,Rent,0,7633
75066,1,1,1,Rent,0,7634
40720,1,1,0,Rent,1,7635
65675,1,1,0,Own,12,7636
46263,1,0,1,Rent,0,7637
41244,0,0,1,Own,0,7638
124993,0,1,0,Own,8,7639
38639,0,0,1,Rent,11,7640
45468,1,1,1,Rent,0,7641
32338,1,0,1,Own,0,7642
96182,1,0,0,Rent,0,7643
49698,0,1,1,Own,0,7644
34044,0,0,0,Own,5,7645
48793,1,1,0,Own,0,7646
51321,0,1,1,Own,13,7647
56048,1,1,0,Own,0,7648
75408,1,1,1,Rent,22,7649
39784,0,1,1,Own,0,7650
63377,1,1,0,Own,11,7651
88749,1,1,1,Own,2,7652
101580,0,1,1,Rent,0,7653
40044,0,1,0,Rent,0,7654
32588,0,1,0,Rent,8,7655
35174,1,1,1,Own,4,7656
65222,1,1,1,Rent,15,7657
100802,1,1,1,Rent,0,7658
75364,1,1,0,Rent,0,7659
55531,1,1,0,Rent,0,7660
117556,1,1,1,Rent,10,7661
86121,0,1,0,Rent,8,7662
35989,1,1,0,Rent,0,7663
58427,1,1,0,Rent,0,7664
69402,1,1,0,Own,0,7665
36346,1,0,1,Rent,4,7666
34674,1,1,1,Own,8,7667
69945,1,1,0,Own,16,7668
67395,1,1,0,Own,4,7669
42647,1,1,1,Own,0,7670
39600,0,0,1,Own,0,7671
38238,1,1,0,Own,0,7672
82849,1,1,0,Own,4,7673
40076,0,1,1,Own,0,7674
96530,1,1,1,Own,9,7675
48748,1,1,0,Own,17,7676
68410,1,1,0,Rent,0,7677
43586,1,1,1,Own,7,7678
32264,0,1,0,Rent,0,7679
63911,1,0,1,Rent,6,7680
46171,1,1,1,Rent,0,7681
59910,0,1,1,Own,0,7682
41012,1,1,1,Rent,5,7683
35624,0,1,1,Own,5,7684
97269,0,1,0,Own,3,7685
77623,1,0,0,Rent,0,7686
31816,0,1,1,Rent,1,7687
54114,1,0,1,Rent,5,7688
39852,0,0,1,Rent,7,7689
42025,0,1,1,Rent,0,7690
103628,1,0,0,Rent,4,7691
32680,1,1,1,Rent,0,7692
49091,1,0,1,Own,0,7693
31101,1,1,0,Rent,5,7694
60313,1,0,1,Own,0,7695
53017,1,0,0,Rent,7,7696
53643,0,1,1,Own,0,7697
30015,0,0,1,Rent,21,7698
55650,1,1,1,Rent,10,7699
113557,0,1,1,Rent,1,7700
63421,1,1,1,Rent,0,7701
56240,1,1,1,Rent,3,7702
43625,1,1,1,Own,1,7703
32606,1,1,1,Own,21,7704
38415,0,1,1,Own,16,7705
93678,1,1,0,Own,0,7706
66278,1,1,1,Rent,5,7707
54105,1,1,1,Own,29,7708
97512,1,1,1,Own,0,7709
54773,1,1,1,Rent,4,7710
91302,1,0,0,Rent,0,7711
65182,0,1,1,Rent,0,7712
56005,0,1,1,Own,12,7713
57159,0,1,0,Rent,0,7714
34418,1,1,1,Rent,0,7715
54715,1,1,1,Own,0,7716
44724,0,1,1,Rent,5,7717
73099,1,1,1,Own,0,7718
103876,1,1,0,Own,0,7719
73039,1,1,0,Own,1,7720
105821,1,0,1,Own,17,7721
31531,0,0,1,Rent,0,7722
46292,1,1,0,Own,1,7723
31854,1,0,0,Own,0,7724
44710,1,1,1,Rent,5,7725
31118,1,1,1,Rent,0,7726
65796,0,1,0,Rent,0,7727
66463,0,1,1,Own,8,7728
68204,1,1,0,Own,0,7729
108250,1,1,0,Own,0,7730
104693,0,1,0,Own,0,7731
31467,0,1,1,Rent,0,7732
36993,0,1,1,Own,8,7733
77070,1,1,1,Rent,12,7734
46768,0,1,0,Rent,0,7735
61733,0,1,1,Rent,0,7736
69603,0,1,1,Own,0,7737
38301,0,0,1,Own,0,7738
43402,1,1,0,Rent,1,7739
44575,0,1,0,Rent,11,7740
65201,1,1,0,Own,7,7741
69719,1,1,0,Own,12,7742
48514,1,1,1,Own,12,7743
123637,0,1,1,Rent,0,7744
38479,0,0,1,Own,0,7745
34764,1,0,1,Rent,3,7746
57573,1,1,0,Own,0,7747
59195,1,1,0,Own,0,7748
52672,1,1,1,Own,8,7749
70692,1,1,1,Own,0,7750
35970,0,1,1,Rent,0,7751
80853,1,0,1,Rent,8,7752
102091,0,0,1,Rent,7,7753
50402,1,1,1,Own,8,7754
124993,0,0,1,Own,11,7755
48909,1,1,1,Own,0,7756
33887,1,1,1,Own,15,7757
116795,1,1,1,Own,0,7758
38508,0,0,0,Own,0,7759
70011,1,0,1,Own,0,7760
48471,1,0,1,Own,0,7761
30015,0,1,0,Rent,21,7762
96070,1,1,0,Own,13,7763
41714,1,1,1,Own,4,7764
37166,1,0,1,Own,6,7765
93966,0,1,1,Rent,0,7766
33905,0,0,0,Rent,0,7767
62255,0,0,0,Own,0,7768
75026,1,1,1,Own,7,7769
67632,1,1,1,Own,0,7770
45752,0,1,1,Own,5,7771
45380,1,0,0,Rent,0,7772
40644,1,1,1,Own,11,7773
34522,0,1,1,Own,0,7774
30169,1,1,0,Rent,0,7775
52867,1,0,0,Own,7,7776
39487,1,0,1,Own,0,7777
42876,1,1,0,Own,2,7778
48911,1,1,1,Own,0,7779
51150,1,1,1,Own,1,7780
39896,1,0,1,Rent,0,7781
68336,1,1,0,Rent,6,7782
30830,1,0,0,Own,17,7783
46407,1,1,1,Own,0,7784
31159,1,0,1,Rent,0,7785
36341,1,0,1,Rent,5,7786
103283,1,0,0,Own,0,7787
61801,1,1,0,Own,0,7788
35281,1,1,1,Rent,1,7789
54664,1,0,1,Rent,0,7790
34041,1,0,0,Own,0,7791
94523,1,1,1,Rent,2,7792
65580,1,1,1,Rent,0,7793
51270,1,0,1,Rent,0,7794
72621,1,1,0,Own,11,7795
53567,1,0,0,Own,0,7796
49771,1,1,1,Own,0,7797
41884,1,1,1,Own,0,7798
33286,1,1,1,Own,9,7799
62516,1,1,0,Rent,0,7800
88779,1,0,1,Own,10,7801
95813,1,1,1,Own,0,7802
44044,1,0,1,Rent,0,7803
52714,0,1,0,Own,0,7804
52835,0,1,1,Own,5,7805
30015,1,1,0,Rent,22,7806
66748,1,1,1,Rent,0,7807
52152,1,0,0,Own,10,7808
57115,1,0,1,Own,1,7809
73945,1,1,1,Own,5,7810
91016,1,1,0,Rent,7,7811
61448,1,1,1,Rent,0,7812
79947,1,1,0,Rent,0,7813
63201,1,1,1,Rent,17,7814
41759,1,1,1,Rent,0,7815
88750,1,0,1,Rent,4,7816
65284,1,1,0,Rent,0,7817
68241,1,1,0,Own,23,7818
124993,1,0,0,Own,18,7819
51175,0,0,1,Rent,4,7820
124583,1,0,1,Rent,0,7821
51382,1,1,1,Own,0,7822
101629,1,1,0,Rent,0,7823
50017,1,0,1,Own,11,7824
62084,0,1,1,Own,0,7825
67672,0,1,0,Rent,0,7826
86102,1,1,1,Rent,0,7827
70161,1,1,1,Rent,0,7828
34405,0,0,0,Rent,0,7829
60071,1,0,0,Rent,0,7830
82249,1,1,0,Own,0,7831
44747,0,1,0,Own,5,7832
51638,1,1,0,Own,19,7833
30774,1,0,1,Rent,0,7834
66516,1,1,0,Own,3,7835
66372,1,1,0,Own,0,7836
53130,1,0,1,Rent,10,7837
31530,0,1,0,Rent,8,7838
66449,1,1,0,Rent,0,7839
62653,1,1,0,Own,0,7840
52384,1,1,0,Own,0,7841
43288,1,1,1,Rent,8,7842
53440,0,0,0,Rent,0,7843
70842,1,1,0,Rent,0,7844
49477,1,0,0,Rent,0,7845
59324,0,1,0,Own,5,7846
85654,1,1,0,Rent,0,7847
56623,1,1,1,Own,0,7848
120313,1,0,0,Rent,2,7849
36012,0,1,0,Rent,1,7850
41871,0,1,0,Own,0,7851
78196,1,1,0,Own,11,7852
42265,0,1,1,Rent,10,7853
124075,1,1,1,Rent,0,7854
86013,0,0,0,Own,0,7855
60489,0,0,1,Rent,0,7856
82429,1,1,1,Rent,1,7857
47859,1,1,0,Rent,9,7858
88971,1,1,1,Rent,8,7859
64929,1,1,1,Rent,3,7860
48283,1,1,1,Own,4,7861
53544,0,1,0,Rent,0,7862
51117,1,0,0,Own,9,7863
52942,1,1,1,Own,0,7864
30053,1,1,0,Rent,0,7865
100430,0,0,1,Rent,7,7866
69995,1,1,0,Own,0,7867
75173,1,1,1,Rent,0,7868
66154,0,1,1,Own,0,7869
56513,1,1,1,Rent,4,7870
55399,1,1,0,Own,5,7871
38217,1,1,1,Own,0,7872
37181,1,1,1,Own,14,7873
43189,0,0,1,Own,9,7874
43261,1,1,1,Rent,9,7875
34694,1,1,0,Own,6,7876
66684,1,0,0,Rent,0,7877
81263,1,1,1,Rent,0,7878
103887,0,1,1,Own,0,7879
41099,1,0,1,Own,14,7880
97658,0,1,1,Own,0,7881
69193,1,1,0,Rent,0,7882
109234,1,1,1,Rent,0,7883
36393,0,1,1,Rent,8,7884
38651,1,0,1,Rent,0,7885
64797,0,0,1,Own,6,7886
49905,1,0,1,Rent,12,7887
37270,0,0,0,Own,0,7888
41851,0,1,1,Rent,0,7889
44261,1,0,1,Rent,7,7890
67079,0,1,1,Rent,0,7891
63196,1,1,1,Own,14,7892
45530,1,1,0,Own,4,7893
38054,1,0,1,Own,0,7894
39985,1,1,0,Own,0,7895
31755,1,1,0,Own,0,7896
43763,1,1,1,Own,8,7897
33842,1,0,1,Own,0,7898
101433,1,1,1,Own,0,7899
37952,1,1,1,Own,0,7900
72299,1,1,1,Own,3,7901
38475,1,0,0,Own,6,7902
32782,1,0,1,Own,0,7903
75081,1,0,0,Own,0,7904
44086,0,1,0,Rent,0,7905
48874,1,1,1,Rent,0,7906
39904,1,1,0,Rent,5,7907
53908,1,1,0,Rent,0,7908
41657,0,1,1,Rent,0,7909
42669,0,0,1,Rent,9,7910
101169,1,1,0,Own,0,7911
38045,1,1,1,Own,6,7912
63700,1,1,1,Own,0,7913
49891,1,1,1,Own,0,7914
30113,1,1,1,Rent,0,7915
36211,1,1,1,Rent,5,7916
82583,1,0,0,Own,9,7917
91405,1,1,0,Rent,0,7918
39713,0,1,0,Own,14,7919
37683,1,0,1,Own,0,7920
65307,1,0,0,Own,0,7921
72768,1,0,1,Own,1,7922
55090,0,0,0,Own,0,7923
42970,1,1,0,Own,0,7924
59322,0,1,1,Rent,0,7925
71820,1,1,1,Rent,0,7926
52281,1,0,1,Own,2,7927
87921,1,0,0,Own,0,7928
43787,1,1,0,Own,2,7929
49001,1,1,1,Own,0,7930
51949,1,1,1,Rent,0,7931
33732,0,1,1,Rent,0,7932
47809,1,1,0,Rent,14,7933
54346,0,1,1,Rent,2,7934
43311,0,0,0,Rent,11,7935
33503,1,1,1,Rent,12,7936
52989,1,0,1,Own,10,7937
84291,0,1,0,Own,5,7938
124993,1,0,1,Own,4,7939
124993,1,1,1,Rent,14,7940
60098,1,0,0,Own,12,7941
39620,1,1,1,Own,0,7942
34736,1,0,1,Rent,2,7943
34614,1,0,0,Rent,0,7944
55587,0,1,1,Own,12,7945
47123,0,1,0,Rent,0,7946
44570,1,1,0,Rent,0,7947
30577,0,0,0,Own,0,7948
90426,0,0,0,Own,21,7949
49178,1,1,0,Own,0,7950
85225,1,1,0,Own,0,7951
41607,1,1,1,Rent,6,7952
100079,1,1,1,Own,0,7953
56429,0,0,1,Own,0,7954
37527,0,0,1,Own,0,7955
77798,0,0,0,Rent,9,7956
96940,1,1,1,Rent,6,7957
80123,0,1,1,Rent,3,7958
47870,1,1,1,Own,0,7959
49409,1,1,1,Rent,13,7960
84679,0,0,1,Own,4,7961
32287,0,0,1,Rent,0,7962
80368,0,0,0,Rent,4,7963
30976,0,1,1,Rent,0,7964
56513,0,1,1,Rent,7,7965
99793,0,1,1,Rent,0,7966
42362,1,1,0,Rent,15,7967
86837,0,0,0,Own,0,7968
47486,0,1,0,Own,0,7969
49487,0,0,1,Rent,0,7970
30015,0,1,1,Rent,22,7971
86998,1,1,1,Own,2,7972
37407,0,1,1,Rent,0,7973
55958,1,1,1,Own,1,7974
42520,0,0,0,Rent,0,7975
41878,0,1,0,Own,0,7976
47052,0,1,0,Rent,6,7977
52765,1,1,1,Own,0,7978
41405,1,1,1,Own,15,7979
55124,0,1,1,Own,0,7980
44749,1,1,0,Own,0,7981
66521,0,1,1,Own,0,7982
124993,1,0,1,Own,20,7983
95114,0,1,1,Rent,0,7984
40017,1,1,1,Rent,7,7985
75784,0,0,1,Rent,10,7986
54804,1,0,1,Own,0,7987
69936,0,1,0,Own,0,7988
41248,1,1,0,Own,9,7989
106971,1,0,1,Own,1,7990
106603,1,1,1,Own,0,7991
52001,1,1,0,Rent,9,7992
56643,1,1,0,Rent,15,7993
70756,1,1,0,Own,0,7994
124993,1,0,1,Own,19,7995
55486,1,1,0,Rent,11,7996
36453,1,1,0,Own,0,7997
68677,1,1,1,Rent,0,7998
32342,1,1,1,Own,17,7999
65718,1,1,0,Own,0,8000
116870,1,1,0,Own,0,8001
80737,1,0,0,Own,3,8002
66304,1,1,0,Own,0,8003
33174,1,1,0,Own,8,8004
71767,0,1,0,Own,0,8005
76975,1,1,0,Own,0,8006
92248,1,0,1,Rent,11,8007
68214,1,1,1,Rent,0,8008
69850,1,1,1,Own,0,8009
47178,1,1,0,Rent,0,8010
119054,0,1,0,Own,6,8011
60424,1,0,1,Rent,0,8012
52592,1,1,1,Rent,2,8013
57972,1,1,1,Own,0,8014
77920,1,0,1,Rent,7,8015
35490,0,1,0,Rent,6,8016
44018,1,0,1,Own,4,8017
42686,0,1,0,Own,4,8018
54519,0,1,1,Own,0,8019
32582,1,1,1,Own,0,8020
95214,0,1,1,Own,6,8021
73795,1,1,1,Rent,11,8022
93671,1,1,0,Own,0,8023
72100,1,0,1,Rent,0,8024
109451,0,1,0,Rent,1,8025
43762,1,1,1,Rent,8,8026
113750,1,0,1,Rent,4,8027
30352,0,0,1,Rent,9,8028
47378,1,1,0,Rent,3,8029
102320,1,0,1,Own,0,8030
47221,1,1,1,Rent,5,8031
40583,1,1,0,Rent,0,8032
37968,1,0,1,Own,10,8033
76238,1,1,1,Rent,20,8034
36442,1,1,1,Own,0,8035
68860,1,1,0,Rent,0,8036
42725,1,1,1,Own,2,8037
54712,1,1,0,Rent,0,8038
53450,1,1,1,Rent,0,8039
123965,1,1,1,Own,0,8040
51360,0,0,0,Own,1,8041
30015,1,1,1,Own,19,8042
44379,1,1,1,Rent,19,8043
99160,1,1,1,Rent,1,8044
35284,0,0,1,Rent,12,8045
48313,1,1,1,Own,0,8046
39277,1,1,1,Rent,7,8047
54309,0,0,1,Rent,0,8048
34370,0,1,1,Own,0,8049
38375,0,1,1,Own,14,8050
38482,1,1,1,Own,16,8051
99346,1,1,0,Own,9,8052
43773,1,1,0,Own,23,8053
90964,1,1,1,Rent,0,8054
55456,1,1,1,Rent,1,8055
87739,1,1,1,Own,0,8056
32643,1,1,0,Rent,0,8057
39700,1,0,1,Rent,10,8058
35522,1,1,1,Own,0,8059
71809,0,1,0,Rent,0,8060
46306,0,1,0,Own,0,8061
33798,1,1,1,Own,12,8062
52056,1,1,1,Own,0,8063
37930,1,1,1,Rent,3,8064
109246,0,1,1,Rent,0,8065
46887,0,0,0,Own,0,8066
115276,1,1,1,Own,0,8067
46603,0,1,1,Own,3,8068
60898,0,0,1,Rent,0,8069
69197,1,1,1,Rent,5,8070
39647,1,1,1,Rent,0,8071
87053,1,1,1,Own,0,8072
96469,1,1,0,Rent,0,8073
70336,1,1,1,Own,0,8074
57805,1,0,1,Own,6,8075
37627,0,0,1,Own,6,8076
41845,0,1,1,Own,1,8077
52419,1,1,1,Own,12,8078
56883,1,1,1,Rent,17,8079
35214,0,0,0,Own,7,8080
30015,1,0,0,Rent,15,8081
39552,1,1,1,Own,0,8082
42149,0,1,0,Rent,13,8083
74550,1,1,0,Own,14,8084
42572,1,0,0,Own,0,8085
88632,1,1,1,Own,9,8086
124993,1,1,1,Own,14,8087
83586,1,0,0,Own,0,8088
102699,0,0,0,Own,4,8089
52856,0,1,1,Own,0,8090
30015,0,1,1,Own,18,8091
33522,1,1,1,Own,15,8092
110295,1,1,1,Rent,12,8093
48324,1,1,1,Own,10,8094
58870,0,1,0,Own,11,8095
62742,0,1,0,Own,4,8096
50005,1,1,1,Rent,0,8097
68532,1,0,1,Rent,2,8098
35597,1,1,0,Rent,5,8099
34770,0,1,1,Own,0,8100
38376,1,1,1,Own,0,8101
35930,0,1,0,Rent,0,8102
75549,1,0,1,Rent,5,8103
34648,1,1,1,Own,5,8104
93179,1,1,0,Rent,17,8105
63639,1,1,0,Rent,0,8106
45977,1,1,0,Own,18,8107
101108,0,1,0,Rent,0,8108
41294,1,0,0,Rent,0,8109
59298,1,0,1,Own,0,8110
52907,1,1,1,Own,9,8111
71857,1,0,1,Own,0,8112
107284,1,1,0,Own,0,8113
90758,1,0,1,Rent,9,8114
68478,0,1,0,Own,0,8115
46476,0,1,1,Own,10,8116
80075,1,1,1,Rent,6,8117
53926,0,1,1,Rent,0,8118
42827,1,1,0,Own,4,8119
68122,1,1,1,Own,0,8120
109418,1,1,1,Rent,0,8121
45773,1,1,1,Own,7,8122
31206,0,0,1,Own,0,8123
62889,1,1,1,Rent,8,8124
124993,1,1,1,Rent,8,8125
38169,1,0,1,Rent,0,8126
58479,0,0,1,Rent,5,8127
77032,1,0,0,Own,10,8128
85195,1,1,0,Own,0,8129
43068,0,1,1,Own,0,8130
