vehicle_made_year,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,vehicle_mileage,vehicle_key
2024,Medium,15000,red,33574.83336,80942,10882
2018,Compact,45781.57603,silver,26262.49476,63224,10883
2022,Medium,37454.8514,red,3578.922514,72616,10884
2025,Medium,15000,silver,5255.853055,75885,10885
2022,Medium,19044.63666,other,24409.0417,22749,10886
2019,Large,15000,black,12417.04723,45054,10887
2019,Medium,15000,silver,28223.13206,54795,10888
2026,Compact,60327.48215,black,8543.079085,99538,10889
2023,Medium,15000,silver,17874.16227,82404,10890
2027,Compact,50755.5981,gray,16160.14214,114690,10891
2025,Compact,15000,gray,33930.2503,81920,10892
2022,Compact,33497.45738,black,41408.33325,66532,10893
2025,Compact,74552.8347,white,29653.59188,100162,10894
2022,Compact,15000,red,6217.153796,86654,10895
2018,Medium,22684.92837,red,17365.88736,95827,10896
2022,Large,22700.00584,silver,35055.64627,108897,10897
2027,Large,40250.89883,blue,19832.85582,60542,10898
2022,Large,44884.41455,gray,30673.82666,114240,10899
2023,Compact,22032.98947,gray,28690.08854,93983,10900
2023,Medium,74495.60547,other,20647.24601,33865,10901
2022,Large,40282.71717,gray,25552.24685,66439,10902
2023,Compact,15000,white,9708.725357,39381,10903
2023,Compact,47612.96021,gray,53606.25463,114805,10904
2019,Large,50905.79161,white,25825.65613,34160,10905
2026,Medium,78756.02656,silver,25994.23733,27616,10906
2027,Large,15000,blue,22491.07631,55638,10907
2020,Large,17135.20763,blue,68881.18697,53794,10908
2025,Large,26536.07953,black,8817.45855,112700,10909
2022,Large,15000,black,23993.62102,28348,10910
2026,Medium,47567.49662,silver,7426.557793,87647,10911
2026,Large,15265.93093,blue,54997.74765,97149,10912
2026,Medium,31087.79114,white,30822.17343,63998,10913
2025,Large,15000,black,24580.40016,95382,10914
2027,Compact,65790.43125,blue,22552.42662,73326,10915
2016,Compact,15000,black,12589.64089,65150,10916
2021,Large,51175.95045,white,45172.21686,102680,10917
2013,Medium,42104.37834,gray,15026.00827,45869,10918
2022,Compact,26342.37355,gray,17698.80122,105489,10919
2026,Medium,15000,black,19713.27627,45863,10920
2025,Medium,20249.9553,white,26591.96771,61855,10921
2023,Large,15000,white,12341.17141,92817,10922
2015,Compact,35284.58371,blue,13119.49923,23757,10923
2027,Large,15000,red,33484.95566,69469,10924
2021,Medium,15000,white,4801.188973,49197,10925
2022,Medium,52903.84696,blue,28286.57078,104858,10926
2026,Medium,67704.66261,blue,17371.19134,74145,10927
2025,Medium,15000,gray,50374.82798,28631,10928
2025,Large,40307.73851,blue,27828.01529,10748,10929
2022,Compact,72212.39835,blue,19259.83432,119873,10930
2017,Compact,61552.99601,black,16846.8899,115556,10931
2024,Large,23530.83142,silver,14185.84222,38769,10932
2020,Medium,37919.15253,other,47269.27355,31818,10933
2025,Large,15000,other,8572.904855,47648,10934
2024,Large,15000,black,9482.157188,71248,10935
2026,Medium,15000,white,29378.73532,89694,10936
2026,Large,60738.14358,gray,20363.52503,77367,10937
2011,Large,29812.77073,silver,12597.46144,500,10938
2024,Medium,84573.59556,other,36256.1456,88688,10939
2022,Large,45487.37151,white,50885.08894,73865,10940
2022,Medium,57500.85947,gray,28979.48005,131699,10941
2024,Compact,15000,blue,10425.52087,124250,10942
2027,Large,15000,gray,46067.7448,87641,10943
2026,Medium,15000,red,24870.45541,95868,10944
2027,Medium,15000,gray,7155.109446,118416,10945
2018,Medium,15000,black,30305.3986,103225,10946
2026,Large,35902.95843,other,28540.50945,62399,10947
2027,Medium,29708.14654,blue,27828.01529,97532,10948
2017,Compact,17286.62566,black,10300.98741,148631,10949
2026,Compact,60362.31261,gray,34764.02628,91391,10950
2027,Large,68665.08834,gray,8196.026733,36070,10951
2022,Compact,18054.12344,black,8777.104216,67780,10952
2022,Large,15000,silver,15526.91417,119051,10953
2020,Large,15000,other,16221.69012,73038,10954
2021,Large,15000,black,24761.15469,102813,10955
2022,Compact,15000,gray,29902.3994,96349,10956
2022,Compact,56902.8272,red,5852.880031,94946,10957
2022,Medium,59264.61461,silver,10376.47181,49754,10958
2023,Medium,31027.89958,silver,23923.83953,94908,10959
2011,Large,15000,red,23078.05397,63263,10960
2025,Medium,15000,black,13147.71275,52976,10961
2014,Large,51235.66364,other,10525.91895,40743,10962
2026,Medium,27038.17235,silver,20384.43793,37059,10963
2023,Medium,15000,other,26459.49308,96945,10964
2022,Compact,15000,other,10398.38153,100584,10965
2023,Compact,67007.50872,red,19278.38322,57449,10966
2019,Large,15000,gray,23509.60169,94125,10967
2023,Medium,76035.75382,other,31735.12783,60542,10968
2024,Compact,31793.52836,red,32059.49992,69152,10969
2023,Medium,15000,red,10676.23426,117355,10970
2025,Large,15000,blue,10998.95167,104266,10971
2025,Medium,15000,silver,23344.2287,54348,10972
2024,Large,61113.06588,white,29120.87366,91116,10973
2019,Large,20369.63256,silver,16973.59085,74625,10974
2017,Large,51804.45672,gray,21474.17679,91183,10975
2018,Medium,20137.40494,other,16432.0216,97642,10976
2020,Large,15000,blue,11806.88752,74664,10977
2025,Large,17069.52421,white,17308.13733,70874,10978
2019,Large,15000,blue,23352.78288,146795,10979
2024,Large,15083.04784,silver,6497.397183,46578,10980
2024,Medium,15000,red,31152.43404,50635,10981
2013,Medium,54455.34284,white,26234.28325,144789,10982
2023,Compact,44775.67347,other,43923.92531,60624,10983
2027,Compact,40658.96273,silver,16778.93792,75363,10984
2024,Large,15000,blue,14410.21027,33850,10985
2023,Large,61458.48937,blue,15752.40681,86618,10986
2023,Medium,15000,black,26552.41973,75590,10987
2025,Compact,15914.74205,red,13349.93107,87198,10988
2022,Compact,45990.42499,white,25171.87469,152240,10989
2015,Large,20582.66613,other,5288.731346,68907,10990
2020,Large,17626.49256,white,19339.45649,66146,10991
2026,Compact,69248.20889,white,28176.59675,89111,10992
2024,Medium,16061.68993,gray,26351.19815,69715,10993
2025,Medium,15000,white,9029.632356,49364,10994
2024,Medium,80383.65661,white,21595.42535,160024,10995
2017,Medium,15000,white,18394.25118,122657,10996
2023,Large,15000,white,35579.29959,88793,10997
2024,Compact,15000,white,17188.90897,2052,10998
2018,Medium,63420.98913,blue,11473.37895,43456,10999
2026,Medium,55194.50891,silver,8549.222821,78601,11000
2026,Large,39024.09381,black,32418.63585,78502,11001
2022,Large,15000,white,25392.34052,59946,11002
2022,Medium,15000,red,18511.52799,91984,11003
2022,Compact,15000,red,19640.06256,100970,11004
2026,Compact,15000,gray,19131.80207,95466,11005
2024,Medium,74954.70727,red,24940.42092,22905,11006
2022,Medium,15000,red,38477.68538,98735,11007
2023,Large,15000,silver,28463.80823,49240,11008
2008,Compact,28179.76095,red,25958.14417,31589,11009
2024,Medium,21600.05542,black,6344.107473,88660,11010
2020,Large,15000,silver,20253.06789,80963,11011
2018,Compact,15000,black,10944.51967,67774,11012
2026,Large,15000,gray,29455.85628,52860,11013
2026,Large,15000,other,19226.4305,68119,11014
2026,Compact,15000,other,30052.00226,72221,11015
2025,Compact,15000,gray,14030.60605,141054,11016
2024,Large,15000,gray,20095.42967,114288,11017
2021,Compact,15000,blue,17222.63541,61920,11018
2026,Large,55460.28395,gray,28587.52389,80968,11019
2027,Compact,15000,white,34887.25865,150262,11020
2020,Large,15000,blue,10907.67096,51806,11021
2024,Compact,15000,other,17778.65148,88110,11022
2022,Large,65111.04285,silver,12589.64089,56754,11023
2011,Large,58189.64073,white,24865.13702,65522,11024
2023,Large,15000,red,10473.16317,81643,11025
2027,Medium,15000,white,34330.40357,108031,11026
2027,Compact,15000,silver,27645.51703,123276,11027
2024,Large,21618.92016,silver,19413.81091,87174,11028
2022,Large,61253.99135,other,17025.62604,100344,11029
2017,Medium,21431.86386,blue,27063.67989,83920,11030
2023,Compact,46596.21116,white,44499.28368,101328,11031
2024,Large,15000,black,19024.29076,106739,11032
2023,Large,15000,silver,38308.30958,100167,11033
2014,Medium,15000,red,12883.30791,30986,11034
2027,Compact,22032.29225,red,27452.37459,76615,11035
2016,Compact,37344.89456,blue,32035.80872,110496,11036
2022,Medium,32346.57691,other,18547.57153,123856,11037
2016,Large,15000,blue,36328.343,118332,11038
2027,Large,15000,silver,35778.86141,40493,11039
2027,Compact,24722.90681,blue,36414.58943,8830,11040
2024,Large,15000,black,6475.027161,113911,11041
2027,Medium,37746.24869,gray,18412.87342,84443,11042
2027,Medium,15000,other,36326.10134,20816,11043
2022,Medium,15000,black,24764.25561,69269,11044
2013,Large,73940.30229,other,10414.11805,144261,11045
2022,Compact,18004.11509,gray,48425.34484,108310,11046
2026,Medium,15000,gray,12631.40442,98109,11047
2022,Large,15000,silver,14724.51408,79033,11048
2018,Large,45345.25383,red,30807.67291,123900,11049
2023,Medium,15000,silver,29045.32321,119318,11050
2019,Compact,25339.63875,black,39541.3661,70617,11051
2027,Medium,24521.11125,red,21557.61822,52118,11052
2027,Compact,68025.57671,silver,32369.82006,81083,11053
2027,Large,38976.67147,red,5831.531294,31002,11054
2018,Compact,15000,black,49654.70274,81137,11055
2024,Large,38099.76982,white,12629.86418,94820,11056
2011,Compact,28294.15213,white,19553.58813,87793,11057
2022,Large,15000,silver,40517.83278,43797,11058
2027,Large,15000,red,27300.19549,84938,11059
2027,Medium,29248.21104,white,45604.32635,40114,11060
2026,Medium,21629.80469,gray,18835.16975,51304,11061
2025,Compact,68025.57671,blue,30551.59685,88235,11062
2025,Medium,34298.55383,silver,29966.29785,57750,11063
2027,Compact,27118.36967,silver,37158.39645,86615,11064
2024,Compact,15000,other,17738.7011,50279,11065
2011,Large,15000,other,13918.83362,68719,11066
2023,Compact,15000,black,18141.01673,136766,11067
2024,Compact,15000,black,24222.25657,120506,11068
2027,Medium,15000,red,12217.00454,72619,11069
2023,Large,15000,gray,21727.86622,88740,11070
2025,Large,30793.04497,black,34467.05905,113863,11071
2023,Medium,46946.66517,other,14999.97732,58582,11072
2024,Medium,15000,white,26059.65984,101796,11073
2013,Large,31963.24831,red,14656.35381,30648,11074
2025,Medium,19073.35246,gray,29094.02693,90886,11075
2026,Large,15000,silver,11334.04368,59623,11076
2025,Compact,59731.6759,blue,29607.36478,84385,11077
2022,Compact,17308.50449,gray,15176.06022,42837,11078
2026,Compact,39812.35239,red,22496.58558,100133,11079
2024,Large,15000,white,10625.55138,85425,11080
2023,Large,15000,silver,20523.2462,122108,11081
2019,Large,15000,red,13724.09948,108175,11082
2022,Compact,27246.50286,silver,30733.16122,94794,11083
2021,Medium,103121.1923,black,27063.52678,90179,11084
2013,Medium,17947.74457,gray,34096.9714,59970,11085
2020,Large,16330.35161,black,8498.568586,78158,11086
2017,Compact,15000,red,11080.82449,103781,11087
2025,Compact,15000,blue,21004.49267,12662,11088
2024,Large,34509.74727,red,25950.86972,88464,11089
2022,Compact,15498.99633,white,22590.36696,58169,11090
2024,Compact,50750.65578,gray,21727.86622,91893,11091
2027,Large,25306.60628,white,12800.06399,83955,11092
2022,Large,101811.8918,white,19304.13897,93669,11093
2020,Large,15000,other,19637.70272,62901,11094
2024,Large,15000,other,14998.54601,35710,11095
2027,Medium,15000,black,14397.78409,89894,11096
2023,Large,15000,gray,34534.82179,94199,11097
2024,Large,27900.85221,white,22866.28399,128080,11098
2025,Medium,15000,silver,8540.941457,124239,11099
2027,Medium,15000,black,18091.63123,88606,11100
2026,Large,37563.37453,black,12726.08979,33992,11101
2023,Medium,27647.80638,silver,9850.333211,84639,11102
2026,Large,46675.25,red,14322.70965,45819,11103
2006,Large,33763.45279,black,18967.02436,89368,11104
2018,Medium,15000,red,9070.837524,72168,11105
2023,Compact,36004.92102,gray,25423.98374,57021,11106
2022,Medium,58899.05443,silver,16717.98456,124492,11107
2025,Compact,72553.44754,other,18290.30511,110488,11108
2022,Large,31791.27342,red,43845.16292,53323,11109
2027,Medium,15000,white,16895.64929,37930,11110
2026,Compact,71482.63196,gray,25202.88306,98953,11111
2027,Medium,29369.63785,black,20139.94165,103173,11112
2017,Compact,15000,other,14791.49488,75994,11113
2027,Large,66672.1201,black,11163.95589,68931,11114
2027,Medium,15000,gray,44401.84189,86343,11115
2015,Compact,15000,red,6125.321691,97123,11116
2025,Large,33806.8013,red,35638.50703,102499,11117
2023,Compact,27495.958,white,15145.52885,114277,11118
2014,Medium,32672.43475,other,13741.31298,76454,11119
2023,Medium,15000,blue,23050.76936,50206,11120
2025,Compact,41463.23945,black,14104.01892,122361,11121
2025,Large,53973.84704,black,12605.15003,132415,11122
2027,Compact,22049.82788,blue,27069.00667,129633,11123
2026,Compact,74726.93628,silver,30557.85366,112909,11124
2025,Compact,15000,black,20561.96184,91020,11125
2026,Medium,15000,blue,17825.20089,124550,11126
2021,Large,64769.96911,black,34149.24613,87109,11127
2025,Medium,16789.18623,white,20053.9254,84918,11128
2026,Compact,15000,black,5511.24612,63277,11129
2025,Medium,46959.71669,gray,32237.85721,66842,11130
2022,Large,15000,black,19594.04858,75329,11131
2022,Medium,15000,blue,14958.37746,57879,11132
2023,Large,15000,other,5217.133613,34608,11133
2017,Medium,21389.76973,other,14852.00369,78878,11134
2022,Large,74348.75923,other,14075.19629,47818,11135
2027,Medium,55799.14999,other,26561.86551,62198,11136
2021,Medium,15000,black,28772.03932,93412,11137
2026,Compact,15000,gray,8211.888875,52922,11138
2024,Compact,83614.12526,black,12202.55915,60883,11139
2025,Compact,16557.65411,silver,18315.0458,70358,11140
2019,Medium,15405.38243,blue,22665.29942,118419,11141
2025,Large,15000,gray,8075.902225,75679,11142
2022,Compact,46114.56864,silver,30792.01194,56630,11143
2021,Large,15000,white,19831.18793,40064,11144
2019,Large,76636.6892,blue,18307.57149,69309,11145
2020,Compact,15000,black,22712.52075,106896,11146
2014,Compact,18727.6807,gray,13376.00689,84542,11147
2027,Compact,15000,blue,10847.67138,137893,11148
2026,Large,53669.72852,red,27198.53864,72460,11149
2015,Medium,15000,blue,12639.574,49027,11150
2021,Compact,15000,silver,23470.49019,33561,11151
2025,Large,15000,blue,24123.44234,46911,11152
2024,Medium,15909.28504,black,54374.88075,27441,11153
2025,Large,42212.09074,white,14309.27145,91574,11154
2025,Large,23807.35885,white,28361.74224,118227,11155
2021,Compact,15000,other,11824.94018,129441,11156
2018,Large,15000,black,12535.9229,77069,11157
2023,Compact,32202.32834,other,35887.85141,99940,11158
2025,Medium,15000,gray,34863.78317,93360,11159
2021,Medium,50786.72652,other,15325.17528,84174,11160
2022,Compact,71640.71692,white,11472.25229,97290,11161
2025,Large,15000,red,24211.79542,92112,11162
2023,Medium,15000,blue,21737.71616,91575,11163
2021,Large,15433.85375,black,17906.14302,89201,11164
2027,Compact,43594.91197,silver,38226.10383,95946,11165
2022,Compact,15000,white,34914.23141,24073,11166
2022,Medium,38942.51679,red,13520.8814,99363,11167
2027,Compact,30112.09975,blue,38429.38982,76302,11168
2024,Large,84451.44993,gray,9122.329811,105300,11169
2023,Compact,15000,silver,7512.261663,79327,11170
2024,Medium,15000,gray,9862.882687,74135,11171
2014,Medium,20945.76968,white,24383.39652,86179,11172
2021,Large,15000,silver,14949.33174,37266,11173
2022,Medium,50930.72575,silver,32986.73524,96369,11174
2018,Medium,63579.04375,red,7613.268164,95284,11175
2022,Large,23483.03998,red,19563.31426,95254,11176
2014,Medium,55223.56412,gray,16611.93456,112282,11177
2023,Compact,61659.32087,white,18290.51925,38931,11178
2018,Medium,46332.95265,black,33682.59141,74796,11179
2024,Compact,15000,gray,16296.88548,65766,11180
2012,Compact,15000,other,28958.05081,72228,11181
2022,Compact,67484.38091,other,19909.63539,163045,11182
2022,Compact,15000,gray,21391.56923,86891,11183
2025,Medium,45459.49387,silver,30807.67291,120255,11184
2025,Large,71202.43018,silver,32929.61302,123551,11185
2019,Compact,112279.6157,blue,21035.75441,26231,11186
2025,Medium,15000,other,14494.83609,25308,11187
2021,Medium,15000,gray,12489.39387,101861,11188
2025,Medium,18653.20506,other,11954.56608,96373,11189
2025,Compact,56902.8272,gray,41127.69387,98238,11190
2018,Medium,15000,blue,34201.24992,106285,11191
2024,Medium,74792.38436,black,19413.81091,156410,11192
2018,Compact,34675.78877,black,27473.17735,68335,11193
2023,Compact,15000,white,20703.91875,91593,11194
2026,Compact,43170.56815,white,20785.53152,113760,11195
2026,Large,15000,blue,28501.78354,100086,11196
2026,Compact,34243.67036,black,16869.75117,85698,11197
2022,Large,15000,red,14748.70012,85718,11198
2012,Large,16160.15557,other,20277.59102,114372,11199
2026,Large,15000,black,55713.60209,113184,11200
2022,Medium,15000,gray,26729.05598,86572,11201
2024,Large,44245.34941,gray,25109.69865,170863,11202
2025,Compact,15000,white,49056.81466,30707,11203
2023,Medium,29217.28693,blue,17825.20089,63964,11204
2023,Medium,58773.6148,other,9840.779811,68573,11205
2025,Large,49770.7787,black,48389.9303,65838,11206
2027,Compact,78142.03902,other,32794.00115,18232,11207
2018,Compact,15000,blue,29427.00306,54291,11208
2024,Medium,15000,white,27752.49438,98719,11209
2014,Compact,51832.98719,silver,14244.5166,78787,11210
2022,Medium,70631.42393,blue,7059.619995,71519,11211
2023,Compact,34292.85539,blue,27943.09333,65467,11212
2022,Medium,20612.39557,blue,25623.87705,88604,11213
2023,Compact,56194.1438,white,18692.90713,48830,11214
2010,Large,15000,gray,21034.44222,72182,11215
2021,Large,15000,blue,23867.67202,34391,11216
2026,Medium,15000,white,24566.01198,94206,11217
2026,Medium,20084.9815,gray,33789.12164,58058,11218
2020,Compact,43003.58174,red,23071.25379,73991,11219
2023,Large,15000,white,25713.76162,67330,11220
2024,Medium,15037.73482,blue,24726.21846,99414,11221
2026,Medium,15000,red,53963.36405,77696,11222
2025,Compact,28498.24553,red,8464.331034,124733,11223
2026,Compact,15000,gray,31395.20724,77046,11224
